Timestamp,Tick
2021-03-05 15:01:49.849700,Q|5466||120.44|101|120.5|132||1614952909.8497|
2021-03-05 15:01:49.849700,Q|5467||120.35|28|120.5|132||1614952909.8497|
2021-03-05 15:01:51.629700,Q|5468||120.35|28|120.49|100||1614952911.6297|
2021-03-05 15:01:51.629700,Q|5469||120.35|28|120.5|132||1614952911.6297|
2021-03-05 15:01:53.042700,Q|5470||120.35|28|120.49|10||1614952913.0427|
2021-03-05 15:01:53.104400,Q|5471||120.35|28|120.5|132||1614952913.1044|
2021-03-05 15:01:53.686700,Q|5472||120.35|28|120.49|10||1614952913.6867|
2021-03-05 15:01:53.686700,Q|5473||120.35|28|120.5|132||1614952913.6867|
2021-03-05 15:01:56.265800,Q|5474||120.35|28|120.49|100||1614952916.2658|
2021-03-05 15:01:57.205000,Q|5475||120.45|10|120.49|100||1614952917.205|
2021-03-05 15:01:57.205000,Q|5476||120.35|28|120.49|100||1614952917.205|
2021-03-05 15:02:02.888700,Q|5477||120.35|28|120.47|16||1614952922.8887|
2021-03-05 15:02:02.888700,Q|5478||120.35|28|120.46|10||1614952922.8887|
2021-03-05 15:02:02.888700,Q|5479||120.35|28|120.47|16||1614952922.8887|
2021-03-05 15:02:02.888700,Q|5480||120.35|28|120.49|100||1614952922.8887|
2021-03-05 15:02:03.149600,Q|5481||120.43|10|120.49|100||1614952923.1496|
2021-03-05 15:02:03.182800,Q|5482||120.35|28|120.49|100||1614952923.1828|
2021-03-05 15:02:03.213800,Q|5483||120.45|10|120.49|100||1614952923.2138|
2021-03-05 15:02:03.624900,Q|5484||120.45|10|120.47|10||1614952923.6249|
2021-03-05 15:02:03.654200,Q|5485||120.45|4|120.47|10||1614952923.6542|
2021-03-05 15:02:03.654200,T|5486||120.45|6||1614952923.6542|||||||||
2021-03-05 15:02:03.654200,Q|5487||120.45|4|120.49|100||1614952923.6542|
2021-03-05 15:02:03.675800,Q|5488||120.45|4|120.5|1||1614952923.6758|
2021-03-05 15:02:03.675800,T|5489||120.5|131||1614952923.6758|||||||||
2021-03-05 15:02:03.675800,Q|5490||120.45|4|120.54|1||1614952923.6758|
2021-03-05 15:02:03.675800,T|5491||120.5|1||1614952923.6758|||||||||
2021-03-05 15:02:03.675800,Q|5492||120.45|17|120.54|1||1614952923.6758|
2021-03-05 15:02:03.675800,Q|5493||120.45|117|120.54|1||1614952923.6758|
2021-03-05 15:02:03.675800,Q|5494||120.45|227|120.54|1||1614952923.6758|
2021-03-05 15:02:03.675800,Q|5495||120.45|327|120.54|1||1614952923.6758|
2021-03-05 15:02:03.675800,Q|5496||120.45|441|120.54|1||1614952923.6758|
2021-03-05 15:02:03.675800,Q|5497||120.45|341|120.54|1||1614952923.6758|
2021-03-05 15:02:03.675800,Q|5498||120.45|241|120.54|1||1614952923.6758|
2021-03-05 15:02:03.675800,Q|5499||120.46|13|120.54|1||1614952923.6758|
2021-03-05 15:02:03.741100,Q|5500||120.45|128|120.54|1||1614952923.7411|
2021-03-05 15:02:03.741100,Q|5501||120.45|4|120.54|1||1614952923.7411|
2021-03-05 15:02:04.380300,Q|5502||120.47|10|120.54|1||1614952924.3803|
2021-03-05 15:02:04.380300,Q|5503||120.46|200|120.54|1||1614952924.3803|
2021-03-05 15:02:04.380300,Q|5504||120.46|100|120.54|1||1614952924.3803|
2021-03-05 15:02:04.380300,Q|5505||120.45|4|120.54|1||1614952924.3803|
2021-03-05 15:02:04.380300,Q|5506||120.49|10|120.54|1||1614952924.3803|
2021-03-05 15:02:04.400500,Q|5507||120.45|4|120.54|1||1614952924.4005|
2021-03-05 15:02:04.950400,Q|5508||120.49|10|120.54|1||1614952924.9504|
2021-03-05 15:02:04.956500,Q|5509||120.45|4|120.54|1||1614952924.9565|
2021-03-05 15:02:05.081100,Q|5510||120.49|10|120.54|1||1614952925.0811|
2021-03-05 15:02:05.112200,Q|5511||120.45|4|120.54|1||1614952925.1122|
2021-03-05 15:02:06.624600,Q|5512||120.45|4|120.5|10||1614952926.6246|
2021-03-05 15:02:06.641000,Q|5513||120.45|4|120.54|1||1614952926.641|
2021-03-05 15:02:06.669400,Q|5514||120.47|10|120.54|1||1614952926.6694|
2021-03-05 15:02:06.669400,Q|5515||120.46|400|120.54|1||1614952926.6694|
2021-03-05 15:02:06.669400,Q|5516||120.46|300|120.54|1||1614952926.6694|
2021-03-05 15:02:06.669400,Q|5517||120.46|200|120.54|1||1614952926.6694|
2021-03-05 15:02:06.669400,Q|5518||120.46|100|120.54|1||1614952926.6694|
2021-03-05 15:02:06.669400,Q|5519||120.45|4|120.54|1||1614952926.6694|
