GUID,ISIN,TRA_TYPE,EXECUTION_PRICE,ORDER_TIMESTAMP,EXECUTION_TIMESTAMP,STOCK_EXCHANGE,INSTR_CCY,SET_CURRENCY,TRADE_CCY,INSTR_CLASS,INSTR_SUB_CLASS,INSTR_DESC,Source,Symbol
98582A9D,NL0000226223,BUY,38.6748,2022-04-04 12:08:01.000,2022-04-04 12:10:14.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,STMicroelectronics -CFD,787,E:STM
26EFC3AD,US47215P1066,SELL,60.3477,2022-04-01 14:35:44.000,2022-04-01 20:45:46.000,XNGS,USD,,USD,SWAP,CFD_OLD,JD.com -ADR -CFD,564,JD
43B07C4A,NL0000226223,SELL,40.2439,2022-03-31 10:05:16.000,2022-03-31 11:29:48.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,STMicroelectronics -CFD,787,E:STM
B598B6FE,US88160R1014,SELL,1094.4758,2022-03-29 16:18:30.000,2022-03-29 16:19:49.000,XNGS,USD,,USD,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
B06368A0,US38046C1099,BUY,19.1026,2022-03-28 14:58:20.000,2022-03-28 21:00:29.000,XNGS,USD,,USD,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
7708003F,US0537741052,SELL,257.1848,2022-03-28 11:44:13.000,2022-03-28 21:00:17.000,XNGS,USD,,USD,SWAP,CFD_OLD,Avis Budget -CFD,564,CAR
D6B78A5E,US38046C1099,BUY,19.1752,2022-03-25 13:24:18.000,2022-03-25 20:00:39.000,XNGS,USD,,USD,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
9756FB54,US47215P1066,SELL,60.3136,2022-03-24 17:22:53.000,2022-03-24 17:22:53.000,XNGS,USD,,USD,SWAP,CFD_OLD,JD.com -ADR -CFD,564,JD
35409A8A,US38046C1099,BUY,18.9055,2022-03-24 14:21:28.000,2022-03-24 20:03:30.000,XNGS,USD,,USD,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
E839E75A,NL0012015705,SELL,30.7888,2022-03-23 15:16:02.000,2022-03-23 16:15:38.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Just Eat Takeaway.com -CFD,787,E:TKWY
74105E7A,FR0000121014,SELL,632.0998,2022-03-21 16:22:17.000,2022-03-21 16:25:52.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,LVMH Moet Hennessy Louis Vuitton -CFD,787,E:MC
4D079D9A,US0537741052,SELL,270.0812,2022-03-21 15:11:57.000,2022-03-21 18:58:45.000,XNGS,USD,,USD,SWAP,CFD_OLD,Avis Budget -CFD,564,CAR
CCCC3EC0,US98980L1017,SELL,115.2397,2022-03-21 14:42:09.000,2022-03-21 15:09:28.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
4CA4654E,US98980L1017,BUY,115.6034,2022-03-18 15:01:01.000,2022-03-18 15:16:49.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
87E9DDF6,US98980L1017,SELL,102.8747,2022-03-16 18:36:31.000,2022-03-16 19:04:44.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
46411FC2,US38046C1099,SELL,17.1905,2022-03-16 18:20:30.000,2022-03-16 19:39:37.000,XNGS,USD,,USD,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
C6B400EF,US64110L1061,SELL,345.1679,2022-03-16 18:20:30.000,2022-03-16 18:39:47.000,XNGS,USD,,USD,SWAP,CFD_OLD,Netflix -CFD,564,NFLX
24BFAAD3,FR0011981968,BUY,42.2468,2022-03-16 14:37:14.000,2022-03-16 15:16:15.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,Worldline SA/France -CFD,787,E:WLN
D020CD00,FR0000121014,BUY,635.8152,2022-03-16 14:26:29.000,2022-03-16 14:32:23.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,LVMH Moet Hennessy Louis Vuitton -CFD,787,E:MC
A6FBBEFB,FR0000121014,BUY,618.85,2022-03-16 09:32:01.000,2022-03-16 09:32:12.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,LVMH Moet Hennessy Louis Vuitton -CFD,787,E:MC
80EB4D58,FR0011981968,SELL,40.3104,2022-03-15 09:33:10.000,2022-03-15 16:35:10.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,Worldline SA/France -CFD,787,E:WLN
2BA895F2,FR0000121014,SELL,579.9892,2022-03-15 09:06:38.000,2022-03-15 16:35:06.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,LVMH Moet Hennessy Louis Vuitton -CFD,787,E:MC
EA747498,US58733R1023,SELL,882.8724,2022-03-14 19:57:45.000,2022-03-14 20:01:30.000,XNGS,USD,,USD,SWAP,CFD_OLD,MercadoLibre -CFD,564,MELI
2E5913F5,US38046C1099,SELL,16.9985,2022-03-14 14:17:03.000,2022-03-14 20:15:06.000,XNGS,USD,,USD,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
093FB274,US38046C1099,SELL,17.2305,2022-03-11 14:31:48.000,2022-03-11 21:09:09.000,XNGS,USD,,USD,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
03154052,US2253101016,SELL,481.631,2022-03-11 14:08:35.000,2022-03-11 18:27:13.000,XNGS,USD,,USD,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
88BB85DE,US58733R1023,SELL,938.5298,2022-03-10 16:45:21.000,2022-03-10 21:00:48.000,XNGS,USD,,USD,SWAP,CFD_OLD,MercadoLibre -CFD,564,MELI
46F4841D,US98980L1017,SELL,102.7778,2022-03-10 16:06:31.000,2022-03-10 21:00:40.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
8538189C,US47215P1066,SELL,53.743,2022-03-10 16:03:33.000,2022-03-10 16:03:33.000,XNGS,USD,,USD,SWAP,CFD_OLD,JD.com -ADR -CFD,564,JD
8F414964,ES0165386014,SELL,20.2,2022-03-10 11:34:57.000,2022-03-10 16:35:05.000,XMAD,EUR,,EUR,SWAP,CFD_OLD,Solaria Energia y Medio Ambiente -CFD,216,E:SLR
DA79E13F,ES0165386014,SELL,20.1002,2022-03-10 10:45:29.000,2022-03-10 16:35:05.000,XMAD,EUR,,EUR,SWAP,CFD_OLD,Solaria Energia y Medio Ambiente -CFD,216,E:SLR
7D8EE507,US98980L1017,BUY,113.089,2022-03-08 17:21:25.000,2022-03-08 18:28:40.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
56D63A03,US38046C1099,SELL,15.8999,2022-03-08 14:27:56.000,2022-03-08 17:24:10.000,XNGS,USD,,USD,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
D26DAA53,US38046C1099,SELL,16.2332,2022-03-07 16:37:22.000,2022-03-07 21:02:13.000,XNGS,USD,,USD,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
8C37C96F,FR0000121014,SELL,570.1918,2022-03-07 16:06:04.000,2022-03-07 16:12:42.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,LVMH Moet Hennessy Louis Vuitton -CFD,787,E:MC
4B0D5CF4,US2253101016,SELL,494.6283,2022-03-07 15:51:51.000,2022-03-07 18:18:30.000,XNGS,USD,,USD,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
20553F60,FR0000127771,SELL,10.5081,2022-03-07 11:56:51.000,2022-03-07 12:10:30.000,XPAR,EUR,,EUR,EQTY,ORD,Vivendi,787,E:VIV
B32B9940,US64110L1061,SELL,358.0109,2022-03-04 17:46:58.000,2022-03-04 18:00:35.000,XNGS,USD,,USD,SWAP,CFD_OLD,Netflix -CFD,564,NFLX
210567A3,US2253101016,SELL,537.0464,2022-03-04 16:44:22.000,2022-03-04 20:22:29.000,XNGS,USD,,USD,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
3B828922,US88160R1014,SELL,834.8695,2022-03-04 11:09:21.000,2022-03-04 21:06:29.000,XNGS,USD,,USD,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
90CC963C,US98980L1017,SELL,126.6566,2022-03-01 17:12:23.000,2022-03-01 17:50:21.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
5B70982F,FR0010908533,SELL,39.8902,2022-03-01 10:11:26.000,2022-03-01 11:20:57.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,Edenred -CFD,787,E:EDEN
06CEBC23,US98980L1017,BUY,133.7672,2022-02-28 16:36:18.000,2022-02-28 17:14:45.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
04676E81,US98980L1017,BUY,130.3098,2022-02-28 15:24:33.000,2022-02-28 15:46:42.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
F8B02B99,US88160R1014,BUY,766.3878,2022-02-24 16:51:36.000,2022-02-24 17:00:25.000,XNGS,USD,,USD,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
633E1783,FR0011981968,SELL,46.4262,2022-02-24 10:32:58.000,2022-02-24 16:03:08.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,Worldline SA/France -CFD,787,E:WLN
012526CA,FR0011981968,SELL,46.9875,2022-02-24 10:32:16.000,2022-02-24 16:03:08.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,Worldline SA/France -CFD,787,E:WLN
0D0F8584,US64110L1061,SELL,375.6741,2022-02-23 17:05:37.000,2022-02-23 17:10:03.000,XNGS,USD,,USD,SWAP,CFD_OLD,Netflix -CFD,564,NFLX
0F43EF42,US98980L1017,SELL,122.2929,2022-02-23 16:52:02.000,2022-02-23 17:26:42.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
FD9C7F2B,US98980L1017,BUY,128.9548,2022-02-22 15:40:16.000,2022-02-22 16:30:47.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
0EF35B07,LU1598757687,BUY,27.5775,2022-02-22 15:26:47.000,2022-02-22 15:26:47.000,XAMS,EUR,,EUR,EQTY,ORD,ArcelorMittal,787,E:MT
949033CC,FR0010908533,BUY,38.1573,2022-02-21 14:52:12.000,2022-02-21 16:29:26.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,Edenred -CFD,787,E:EDEN
6CB41084,NL0012969182,BUY,1850.7217,2022-02-18 14:31:45.000,2022-02-18 16:35:11.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
515596EF,NL0012969182,BUY,1847.2817,2022-02-18 10:09:19.000,2022-02-18 16:35:11.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
B798A3AD,NL0012969182,SELL,2026.0184,2022-02-16 15:29:10.000,2022-02-16 16:35:24.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
28A3235C,US30303M1027,SELL,215.3838,2022-02-16 15:23:48.000,2022-02-16 15:31:39.000,XNGS,USD,,USD,SWAP,CFD_OLD,Meta Platforms -CFD,564,FB
1BCF7ECB,US98980L1017,SELL,138.1407,2022-02-16 15:19:37.000,2022-02-16 15:41:33.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
0B54811D,NL0012969182,BUY,1941.3309,2022-02-15 11:54:55.000,2022-02-15 13:53:42.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
C105CBAC,NL0012969182,BUY,1930.8438,2022-02-15 11:48:02.000,2022-02-15 13:53:42.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
87EE1E2B,US98980L1017,SELL,145.013,2022-02-14 15:07:15.000,2022-02-14 21:02:16.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
A6616056,US4523271090,SELL,337.7328,2022-02-11 12:09:34.000,2022-02-11 21:00:16.000,XNGS,USD,,USD,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
FBAC7E0D,LU1598757687,SELL,28.8093,2022-02-10 12:35:33.000,2022-02-10 13:53:53.000,XAMS,EUR,,EUR,EQTY,ORD,ArcelorMittal,787,E:MT
C6344A71,NL0012969182,SELL,1861.6579,2022-02-10 10:48:24.000,2022-02-10 16:35:07.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
760E89FB,NL0012969182,SELL,1870.6923,2022-02-09 15:38:49.000,2022-02-09 16:00:29.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
1A67D0CA,NL0012969182,BUY,1863.7114,2022-02-09 08:26:13.000,2022-02-09 09:44:19.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
4241CA59,NL0012969182,SELL,1640.5855,2022-02-08 12:40:00.000,2022-02-08 13:39:55.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
A0122E3E,US98980L1017,SELL,141.6087,2022-02-07 17:07:27.000,2022-02-07 18:41:00.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
38F396B4,NL0012969182,SELL,1655.9197,2022-02-04 08:15:27.000,2022-02-04 09:12:11.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
8D9B3E18,NL0012969182,SELL,1654.6723,2022-02-03 15:06:21.000,2022-02-03 15:43:28.000,XAMS,EUR,,EUR,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
ED962C4B,FR0011981968,SELL,43.651,2022-02-03 09:31:34.000,2022-02-03 09:50:02.000,XPAR,EUR,,EUR,SWAP,CFD_OLD,Worldline SA/France -CFD,787,E:WLN
704CA531,US98980L1017,SELL,154.3469,2022-02-01 16:33:02.000,2022-02-01 21:00:51.000,XNGS,USD,,USD,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
A20881F9,US2253101016,SELL,507.6716,2022-02-01 15:14:29.000,2022-02-01 18:23:04.000,XNGS,USD,,USD,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
CD8FFACF,LU1598757687,BUY,27.2382,2022-02-01 09:53:07.000,2022-02-01 14:45:36.000,XAMS,EUR,,EUR,EQTY,ORD,ArcelorMittal,787,E:MT
6096D25D,LU1598757687,BUY,26.9631,2022-02-01 09:51:40.000,2022-02-01 14:45:36.000,XAMS,EUR,,EUR,EQTY,ORD,ArcelorMittal,787,E:MT
FC6216F0,US4523271090,BUY,343.4202,2022-01-31 17:11:54.000,2022-01-31 17:54:48.000,XNGS,USD,USD,,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
5D7A29CB,US88160R1014,SELL,920,2022-01-31 16:29:30.000,2022-01-31 16:33:19.000,XNGS,USD,USD,,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
2264056B,US88160R1014,SELL,922.603,2022-01-31 16:01:50.000,2022-01-31 16:04:46.000,XNGS,USD,USD,,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
9DEB6768,US2253101016,SELL,538.3799,2022-01-31 15:40:17.000,2022-01-31 20:46:27.000,XNGS,USD,USD,,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
E13FFB66,US88160R1014,SELL,909.2517,2022-01-31 15:36:07.000,2022-01-31 16:00:47.000,XNGS,USD,USD,,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
6B826E3D,NL0012969182,BUY,1776.2644,2022-01-31 09:09:28.000,2022-01-31 09:09:33.000,XAMS,EUR,EUR,,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
2BF3F792,US98980L1017,BUY,141.5655,2022-01-28 16:22:47.000,2022-01-28 19:18:53.000,XNGS,USD,USD,,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
6178F4CD,US64110L1061,BUY,380.7598,2022-01-28 16:19:45.000,2022-01-28 16:28:00.000,XNGS,USD,USD,,SWAP,CFD_OLD,Netflix -CFD,564,NFLX
39D685DA,US88160R1014,BUY,855.1094,2022-01-28 16:13:01.000,2022-01-28 16:15:28.000,XNGS,USD,USD,,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
BB90A20A,US02376R1023,SELL,15.5716,2022-01-28 14:51:02.000,2022-01-28 14:52:01.000,XNGS,USD,USD,,EQTY,ORD,American Airlines Group,564,AAL
08D44718,NL0015000IY2,SELL,21.1221,2022-01-28 09:48:16.000,2022-01-28 11:56:43.000,XAMS,EUR,EUR,,EQTY,ORD,Universal Music Group,787,E:UMG
3AF98101,FR0010908533,SELL,37.3429,2022-01-27 12:18:47.000,2022-01-27 16:35:26.000,XPAR,EUR,EUR,,SWAP,CFD_OLD,Edenred -CFD,787,E:EDEN
814F2618,NL0012015705,SELL,47.536,2022-01-21 09:37:56.000,2022-01-21 14:41:08.000,XAMS,EUR,EUR,,SWAP,CFD_OLD,Just Eat Takeaway.com -CFD,787,E:TKWY
AD3435C8,NL0012015705,SELL,47.2738,2022-01-21 09:32:27.000,2022-01-21 14:41:08.000,XAMS,EUR,EUR,,SWAP,CFD_OLD,Just Eat Takeaway.com -CFD,787,E:TKWY
1EC1AA83,US4523271090,SELL,385.4738,2022-01-18 17:59:32.000,2022-01-18 21:01:11.000,XNGS,USD,USD,,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
AD48719F,US30303M1027,SELL,319.9985,2022-01-18 15:37:23.000,2022-01-18 21:01:30.000,XNGS,USD,USD,,SWAP,CFD_OLD,Meta Platforms -CFD,564,FB
BA092261,US88160R1014,SELL,1043.8707,2022-01-18 15:28:58.000,2022-01-18 21:00:13.000,XNGS,USD,USD,,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
948816A0,US98980L1017,SELL,159.6415,2022-01-18 15:23:06.000,2022-01-18 21:00:18.000,XNGS,USD,USD,,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
E3BF1E48,US38046C1099,BUY,13.0339,2022-01-14 15:41:24.000,2022-01-14 21:02:17.000,XNGS,USD,USD,,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
61A3A925,US38046C1099,BUY,13.0815,2022-01-13 14:47:33.000,2022-01-13 21:02:58.000,XNGS,USD,USD,,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
2FA5E1FC,US98980L1017,SELL,167.3705,2022-01-13 14:29:54.000,2022-01-13 15:09:40.000,XNGS,USD,USD,,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
7B0E39CC,FR0010908533,SELL,41.8598,2022-01-13 08:06:29.000,2022-01-13 11:07:54.000,XPAR,EUR,EUR,,SWAP,CFD_OLD,Edenred -CFD,787,E:EDEN
D9BB63AB,FR0010908533,SELL,41.917,2022-01-12 15:02:19.000,2022-01-12 16:35:34.000,XPAR,EUR,EUR,,SWAP,CFD_OLD,Edenred -CFD,787,E:EDEN
AB28AC75,US38046C1099,BUY,13.3822,2022-01-12 13:55:21.000,2022-01-12 21:00:55.000,XNGS,USD,USD,,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
CDCA9489,US2253101016,BUY,615.9381,2022-01-12 13:55:21.000,2022-01-12 17:40:04.000,XNGS,USD,USD,,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
E8283018,US4523271090,BUY,389.6913,2022-01-11 14:43:31.000,2022-01-11 15:32:01.000,XNGS,USD,USD,,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
EEAAF7C1,US98980L1017,BUY,175.152,2022-01-11 14:43:31.000,2022-01-11 15:31:55.000,XNGS,USD,USD,,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
B67D7966,US38046C1099,BUY,13.4404,2022-01-11 14:09:16.000,2022-01-11 21:01:32.000,XNGS,USD,USD,,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
D30F9A8C,US2253101016,BUY,618.2711,2022-01-11 14:08:43.000,2022-01-11 21:09:58.000,XNGS,USD,USD,,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
8AAD053A,NL0012969182,BUY,2001.908,2022-01-11 10:45:36.000,2022-01-11 16:37:24.000,XAMS,EUR,EUR,,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
CAB750E6,NL0012969182,BUY,2020.5,2022-01-11 10:09:11.000,2022-01-11 16:37:24.000,XAMS,EUR,EUR,,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
3DE2E7AD,US4523271090,BUY,377.4091,2021-12-13 14:50:46.000,2021-12-13 21:00:26.000,XNGS,USD,USD,,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
CED54DF9,US88160R1014,BUY,1048.5999,2021-12-07 15:37:13.000,2021-12-07 15:40:56.000,XNGS,USD,USD,,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
DF5FD765,US2253101016,BUY,657.7,2021-12-07 15:31:25.000,2021-12-07 17:19:34.000,XNGS,USD,USD,,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
764D5698,US2253101016,BUY,640.7558,2021-12-02 11:50:03.000,2021-12-02 20:59:54.000,XNGS,USD,USD,,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
C7836274,US64110L1061,BUY,617.7724,2021-12-02 11:50:03.000,2021-12-02 20:59:57.000,XNGS,USD,USD,,SWAP,CFD_OLD,Netflix -CFD,564,NFLX
EF47DB80,US98980L1017,BUY,192.701,2021-12-02 11:50:03.000,2021-12-02 20:59:54.000,XNGS,USD,USD,,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
212586BE,US88160R1014,BUY,1085.6856,2021-12-02 11:50:03.000,2021-12-02 20:59:53.000,XNGS,USD,USD,,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
779960FC,US38046C1099,BUY,12.6685,2021-12-02 11:50:03.000,2021-12-02 20:59:53.000,XNGS,USD,USD,,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
B7B5A0E1,US4523271090,BUY,356.7161,2021-12-02 11:50:03.000,2021-12-02 20:59:55.000,XNGS,USD,USD,,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
42A4CA46,NL0015000IY2,SELL,25.332,2021-12-02 09:05:27.000,2021-12-02 16:35:18.000,XAMS,EUR,EUR,,EQTY,ORD,Universal Music Group,787,E:UMG
F40D13C4,FR0011981968,BUY,46.5476,2021-12-02 09:05:27.000,2021-12-02 16:35:24.000,XPAR,EUR,EUR,,SWAP,CFD_OLD,Worldline SA/France -CFD,787,E:WLN
F528AAEE,FR0000120107,SELL,61.6361,2021-12-02 09:05:27.000,2021-12-02 16:35:25.000,XPAR,EUR,EUR,,EQTY,ORD,Savencia,787,E:SAVE
E26E17F8,NL0012969182,BUY,2350.2143,2021-12-02 09:05:27.000,2021-12-02 16:35:05.000,XAMS,EUR,EUR,,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
01024C1C,FR0000127771,SELL,11.2695,2021-12-02 09:05:27.000,2021-12-02 16:35:23.000,XPAR,EUR,EUR,,EQTY,ORD,Vivendi,787,E:VIV
3F460E0B,US38046C1099,BUY,12.6733,2021-12-01 12:08:18.000,2021-12-01 20:59:53.000,XNGS,USD,USD,,SWAP,CFD_OLD,Gogo -CFD,564,GOGO
EC9560AA,US2253101016,BUY,630.7838,2021-12-01 12:08:18.000,2021-12-01 20:59:54.000,XNGS,USD,USD,,SWAP,CFD_OLD,Credit Acceptance -CFD,564,CACC
00F79C7A,US98980L1017,BUY,201.6775,2021-12-01 12:08:18.000,2021-12-01 20:59:53.000,XNGS,USD,USD,,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
F478F0DF,US4523271090,BUY,362.5182,2021-12-01 12:08:18.000,2021-12-01 20:59:53.000,XNGS,USD,USD,,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
8D99DAFA,US88160R1014,BUY,1144.9883,2021-12-01 12:08:18.000,2021-12-01 20:59:54.000,XNGS,USD,USD,,SWAP,CFD_OLD,Tesla -CFD,564,TSLA
14F2E879,US64110L1061,BUY,637.5509,2021-12-01 12:08:18.000,2021-12-01 20:59:53.000,XNGS,USD,USD,,SWAP,CFD_OLD,Netflix -CFD,564,NFLX
A0B2DCC0,NL0012969182,BUY,2425.3571,2021-12-01 09:30:00.000,2021-12-01 16:35:24.000,XAMS,EUR,EUR,,SWAP,CFD_OLD,Adyen -CFD,787,E:ADYEN
157F1540,FR0000120107,SELL,61.8835,2021-12-01 09:30:00.000,2021-12-01 16:35:09.000,XPAR,EUR,EUR,,EQTY,ORD,Savencia,787,E:SAVE
3C612134,FR0000120107,SELL,61.8189,2021-12-01 09:30:00.000,2021-12-02 16:35:25.000,XPAR,EUR,EUR,,EQTY,ORD,Savencia,787,E:SAVE
B5E187E6,FR0011981968,BUY,46.2489,2021-12-01 09:30:00.000,2021-12-01 16:35:13.000,XPAR,EUR,EUR,,SWAP,CFD_OLD,Worldline SA/France -CFD,787,E:WLN
4C8C543B,FR0000127771,SELL,11.4357,2021-12-01 09:30:00.000,2021-12-01 16:35:15.000,XPAR,EUR,EUR,,EQTY,ORD,Vivendi,787,E:VIV
0D8EAF11,NL0015000IY2,SELL,25.9986,2021-12-01 09:30:00.000,2021-12-01 16:35:25.000,XAMS,EUR,EUR,,EQTY,ORD,Universal Music Group,787,E:UMG
932FB985,US30303M1027,BUY,337.9644,2021-11-29 14:43:53.000,2021-11-29 21:00:37.000,XNGS,USD,USD,,SWAP,CFD_OLD,Meta Platforms -CFD,564,FB
22346035,FR0000120107,SELL,62.156,2021-11-25 10:25:53.000,2021-11-30 16:35:15.000,XPAR,EUR,EUR,,EQTY,ORD,Savencia,787,E:SAVE
E9E2BC59,US4523271090,SELL,363.8619,2021-11-24 14:57:49.000,2021-11-24 21:00:19.000,XNGS,USD,USD,,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
5FB74EE9,FR0011981968,SELL,48.4725,2021-11-23 16:06:17.000,2021-11-23 16:35:23.000,XPAR,EUR,EUR,,SWAP,CFD_OLD,Worldline SA/France -CFD,787,E:WLN
5682A23F,US4523271090,SELL,365.1668,2021-11-23 15:41:47.000,2021-11-23 21:01:54.000,XNGS,USD,USD,,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
28F5770D,US98980L1017,SELL,208.4985,2021-11-23 12:02:12.000,2021-11-23 15:17:55.000,XNGS,USD,USD,,SWAP,CFD_OLD,Zoom Video Communications -CFD,564,ZM
090C4E03,BE0003816338,SELL,8.4853,2021-11-23 11:53:41.000,2021-11-23 12:29:03.000,XBRU,EUR,EUR,,EQTY,ORD,Euronav,787,E:EURN
1EC3F9B6,FR0000120107,SELL,64.1067,2021-11-23 08:42:31.000,2021-11-23 16:35:10.000,XPAR,EUR,EUR,,EQTY,ORD,Savencia,787,E:SAVE
530448D8,FR0000120107,SELL,64.2184,2021-11-22 08:54:46.000,2021-11-22 16:21:13.000,XPAR,EUR,EUR,,EQTY,ORD,Savencia,787,E:SAVE
2C718CB6,BE0003816338,SELL,8.6347,2021-11-19 11:05:03.000,2021-11-19 11:06:20.000,XBRU,EUR,EUR,,EQTY,ORD,Euronav,787,E:EURN
7C4E400C,BE0003816338,SELL,8.6371,2021-11-19 10:36:24.000,2021-11-19 11:06:20.000,XBRU,EUR,EUR,,EQTY,ORD,Euronav,787,E:EURN
DA86C115,FR0000120107,SELL,66,2021-11-19 08:30:20.000,2021-11-19 11:39:09.000,XPAR,EUR,EUR,,EQTY,ORD,Savencia,787,E:SAVE
7D5D0A5C,US4523271090,SELL,369.1637,2021-11-18 13:28:12.000,2021-11-18 17:05:32.000,XNGS,USD,USD,,SWAP,CFD_OLD,Illumina -CFD,564,ILMN
