time,open,high,low,close,Volume,Volume MA
1407504600,1910.35,1932.38,1909.01,1931.59,2902280000,3189556000
1407763800,1933.43,1944.9,1933.43,1936.92,2784890000,3191554500
1407850200,1935.73,1939.65,1928.29,1933.75,2611700000,3155702500
1407936600,1935.6,1948.41,1935.6,1946.72,2718020000,3122056000
1408023000,1947.41,1955.23,1947.41,1955.18,2609460000,3083445000
1408109400,1958.87,1964.04,1941.5,1955.06,3023380000,3079311000
1408368600,1958.36,1971.99,1958.36,1971.74,2638160000,3080661000
1408455000,1972.73,1982.57,1972.73,1981.6,2656430000,3068958500
1408541400,1980.46,1988.57,1977.68,1986.51,2579560000,3054450500
1408627800,1986.82,1994.76,1986.82,1992.37,2638920000,3026220000
1408714200,1992.6,1993.54,1984.76,1988.4,2301860000,3009365000
1408973400,1991.74,2001.95,1991.74,1997.92,2233880000,2980893000
1409059800,1998.59,2005.04,1998.59,2000.02,2451950000,2944325500
1409146200,2000.54,2002.14,1996.2,2000.12,2344350000,2889130500
1409232600,1997.42,1998.55,1990.52,1996.74,2282400000,2793600500
1409319000,1998.45,2003.38,1994.65,2003.37,2259130000,2717074000
1409664600,2004.07,2006.12,1994.85,2002.28,2819980000,2704427000
1409751000,2003.57,2009.28,1998.14,2000.72,2809980000,2671800000
1409837400,2001.67,2011.17,1992.54,1997.65,3072410000,2648463000
1409923800,1998,2007.71,1990.1,2007.71,2818300000,2627852000
1410183000,2007.17,2007.17,1995.6,2001.54,2789090000,2622192500
1410269400,2000.73,2001.01,1984.61,1988.44,2882830000,2627089500
1410355800,1988.41,1996.66,1982.99,1995.69,2912430000,2642126000
1410442200,1992.85,1997.65,1985.93,1997.45,2941690000,2653309500
1410528600,1996.74,1996.74,1980.26,1985.54,3206570000,2683165000
1410787800,1986.04,1987.18,1978.48,1984.13,2776530000,2670822500
1410874200,1981.93,2002.28,1979.06,1998.98,3160310000,2696930000
1410960600,1999.3,2010.74,1993.29,2001.57,3209420000,2724579500
1411047000,2003.07,2012.34,2003.07,2011.36,3235340000,2757368500
1411133400,2012.74,2019.26,2006.59,2010.4,4880220000,2869433500
1411392600,2009.08,2009.08,1991.01,1994.29,3349670000,2921824000
1411479000,1992.78,1995.41,1982.77,1982.77,3279350000,2974097500
1411565400,1983.34,1999.79,1978.63,1998.3,3313850000,3017192500
1411651800,1997.32,1997.32,1965.99,1965.99,3273050000,3063627500
1411738200,1966.22,1986.37,1966.22,1982.85,2929440000,3095979500
1411997400,1978.96,1981.28,1964.04,1977.8,3094440000,3137745000
1412083800,1978.21,1985.17,1968.96,1972.29,3951100000,3194301000
1412170200,1971.44,1971.44,1941.72,1946.16,4188590000,3263231500
1412256600,1945.83,1952.32,1926.03,1946.17,4012510000,3310236500
1412343000,1948.12,1971.19,1948.12,1967.9,3560970000,3347370000
1412602200,1970.01,1977.84,1958.43,1964.82,3358220000,3375826500
