index,Price_1,Price_2,Spread,z_score,z_score_evol,z_score_avg_week,avg_volatility,correlation,corr_evol,month,week,target
156,104.11,89.31,-0.0014728840312755,0.314965812361776,-0.0652802403215865,-0.3155213138069844,0.2658763994202243,0.0434455252787646,-0.0020994374927982,3,9,0
157,110.32,95.16,-0.0023925373083233,0.3178214566783152,0.4979832545445363,-0.364318759827182,0.2807142470217383,-0.2123012396398059,-0.0789550562977542,3,10,0
158,109.01,97.29,-0.0148016835516995,-0.3868501047095071,-0.3460220807767376,0.1474316087710631,0.2686843975959818,-0.3949932579958127,0.0133728060587641,3,11,0
159,105.51,98.31,-0.0187022093162983,-0.4312404059443521,-0.2211207299873239,0.0071855838112656,0.2603855424110493,-0.4751345363144778,-0.0147710972305252,3,12,1
160,112.61,98.76,0.0262999502780782,2.386830996267116,1.0108134150305568,0.4090156404905307,0.272043322046939,-0.2956461785897081,0.090701587813143,4,13,0
161,118.03,96.36,0.0310997385852253,1.497084213650755,-0.185506622784771,2.123678001614244,0.2728289622599827,0.243712247223599,0.0100162253609205,4,14,0
162,123.48,97.5,0.0144963893136505,0.4866746221716904,-0.4268071438019862,0.8072427516398012,0.253970033132052,0.1285470139299651,-0.0609990904683607,4,15,0
163,124.68,99.23,-0.0034382028621911,-0.4957919808397147,0.0534909014242951,-0.1370544019620916,0.237157485627486,-0.1942060357666686,-0.0010766990593974,4,16,0
164,124.51,97.49,0.0070903604821509,-0.0413563188735712,0.0651668955532352,-0.2042692040135889,0.2362667253051742,0.0189183187494419,0.0644879757145629,4,17,0
165,124.56,101.01,-0.0152299342791678,-1.1294022265504111,0.2518559708882459,-0.9451780280028088,0.2182580778043293,0.0097104821944216,0.0070158791921398,5,18,0
166,124.13,100.11,0.0023850655632765,-0.3573745907290283,-0.1593475145023193,-0.4956886422831627,0.2320774841917844,0.5127220680193367,0.0606110145108869,5,19,0
167,127.02,100.75,0.0072277595743191,0.384779296005208,0.3835720405466934,-0.1493794704428135,0.2104545197418091,0.6581053724977145,-0.015785791302877,5,20,0
168,129.01,101.14,0.0050733723468963,0.4071417215198264,-0.9342145824770426,1.0720281806337006,0.2038522322012132,0.6332144305637438,0.0111224079104843,5,21,-1
169,124.34,101.75,-0.0186239808019255,-1.577885632510463,0.1620808780881941,-1.5217161179117311,0.2065631800634293,0.5800353856102547,-0.0178570393965467,6,23,0
170,125.68,104.49,-0.0068850022808611,-0.2638173663289415,0.3942757312948374,-0.7501597215238034,0.1982125370948567,0.4078643835602591,0.0030573756582961,6,24,1
171,131.72,103.66,0.0238490746823395,1.873706955061459,-0.1861148575966715,1.407445129598386,0.2060618187626593,0.5055267478813277,0.0027724304153904,6,25,0
172,133.61,106.91,-0.007219883087835,-0.6753771013897379,-0.651931569368854,0.6044890472015012,0.1631330067270231,0.4514335733812636,0.008223180757974,6,26,0
173,136.59,108.57,0.0028884327514677,0.1703429965087554,0.649343658840178,-0.5774753431367553,0.1488917360127472,0.6043674059465176,0.0440478712602676,7,27,0
174,138.3,111.63,-0.0066678118318764,-0.396609313773103,-0.5249286176737207,0.1186436414815199,0.1555627270170719,0.843079871437756,0.0382728028815261,7,28,0
175,143.45,110.46,0.0204542583262447,1.4811821091000923,0.6924492661473864,0.4471416795530617,0.1565098650957133,0.8830570105795424,-0.0070814724412127,7,29,0
176,146.06,113.22,-0.0028873679375025,-0.7682137807235832,-0.7738113008779223,0.6285422850830126,0.1508709889391796,0.880950412643041,0.0117014439652678,7,30,0
177,148.19,114.8,0.0002688642148578,-0.2748888899990681,0.2399189161784582,-0.6638975758110087,0.1340017069411838,0.8793356345414907,-0.0101301055806041,8,31,-1
178,143.33,115.87,-0.0185109160656665,-1.8324520583630377,-0.9948757878069676,-0.8240578495568727,0.1416071306618254,0.8752443294808164,-0.0064483881037384,8,32,0
179,139.03,117.04,-0.0175918842607894,-1.154709974378146,0.8033307815303621,-1.7961962217745953,0.1424807431722141,0.4190241479143815,-0.1477743951446488,8,33,0
180,141.4,114.29,0.01766696710022,1.423605430915819,0.7283305568341086,0.334191156565021,0.1467022337575511,-0.0838213964043001,-0.0663030422587684,8,34,0
181,144.32,114.47,0.0081936606331583,0.5369198365093906,-0.6126659707486011,1.1855717602296931,0.1322963529984512,-0.4323362138212911,-0.1609030283212175,8,35,0
182,144.67,112.09,0.0101767749195737,0.8004898775117658,0.1136094290785998,0.5787532302856615,0.1422477812365356,-0.4273061196920032,0.0845635066624848,9,36,0
183,148.94,109.71,0.0219535221514334,1.411768035108275,0.6514974563338553,0.6795832389525541,0.1534962708484197,-0.2180811627775886,-0.0026215374293353,9,37,0
184,144.35,109.37,-0.012246558347437,-0.97423447261574,-0.4042029852471602,0.1498183779284872,0.1911478469021624,-0.4309059249151307,0.0331436365048549,9,38,0
185,141.42,107.85,-0.0028278926328031,-0.8223496520254624,-0.8913628423438976,-0.3058127168260491,0.2077421746293217,-0.4067783604903148,0.1030968534911282,9,39,-1
186,137.66,118.04,-0.0509121190796109,-2.139789221959426,0.1096030845529543,-2.6202842234057373,0.2443357680041264,-0.2836074092782172,-0.0318382771298096,10,40,0
187,139.82,117.46,0.0089007368962582,0.608778214539839,0.4980191326096691,-0.0366250609474985,0.2469395121271623,-0.5163904678658635,-0.0468097243054248,10,41,0
188,149.48,121.89,0.012935710845475,0.7221055156078258,-0.0039665186423117,0.7611156347462853,0.2509816452658029,-0.2118155478076012,0.1249299947252955,10,42,0
189,151.59,122.48,0.0039903631361623,0.3644372901013556,-0.1686677937333363,0.4214102597706642,0.2426698945728398,0.3084975826796908,0.0759268456394485,10,43,0
190,155.74,123.45,0.0083037008244899,0.5828027877034465,0.2344427673734402,0.5164114626948972,0.2110479576513103,0.5779698869941754,0.0125550388151066,11,44,0
191,151.96,123.11,-0.0094731225196057,-0.2338101092205477,-0.5824007338803395,0.0349045492932526,0.1895725488797708,0.8390967406114281,0.0535942636889782,11,45,0
192,157.17,125.85,0.0050804797106546,0.2261161851799505,-0.1151494761987824,0.187004784571113,0.1502324393976034,0.9595232317385058,-0.0017537638577149,11,46,-1
193,148.52,125.08,-0.0219193653000014,-1.922658115646829,1.0765279345669494,-2.0943223925576118,0.1706772588901454,0.7603123699238692,-0.1089063159568505,11,47,0
194,147.01,120.65,0.011222483357605,1.025532116682804,0.1419467186849061,0.2200135003611616,0.2119083873098113,0.5740612009132153,0.1343255049284223,12,48,0
195,148.27,122.32,-0.0022637361857183,-0.0623572248162869,-0.3950756637964568,0.276409196237872,0.2226399841890162,0.6422779033385428,-0.0012619176076924,12,49,0
196,146.23,124.65,-0.0142116180003393,-0.9076764301758607,-0.3872534208121314,-0.5425504504524336,0.2349815097211827,0.6205621188816425,-0.018962369226291,12,50,-1
197,146.18,134.24,-0.032338183091444,-1.7678070624975597,0.6481424190192628,-1.4564270543751283,0.2675911692288816,0.2375954600910514,-0.1930402904252816,12,51,0
198,151.62,136.5,0.0086178268634544,1.2508536513965762,0.1042418438872192,0.0837863881233464,0.264604275280115,0.2966225541766708,0.0868108528675637,12,52,0
199,136.41,128.84,-0.0208283481496667,-1.0092732134554607,-0.8294946470094193,-0.0889238355972816,0.2789823345821515,0.3048321037064903,-0.0560323351796696,1,1,0
0,113.69,120.34,,,,,,,,1,4,0
1,107.66,120.62,-0.0246772079832039,,,,,,,2,5,0
2,100.49,115.78,-0.012145750350358,,,,,,,2,6,0
3,104.47,118.5,0.0067839433651116,,,,,,,2,7,0
4,109.63,124.46,-0.0003736268993799,,,,,,,2,9,0
5,109.01,124.78,-0.0035782591109527,,,,,,,3,10,0
6,111.63,123.62,0.0143708271362339,,,,0.2551049392444326,0.5553385164665996,,3,11,0
7,107.86,122.63,-0.0114284977959922,-0.622363857936276,-0.6610936255067684,,0.2501197891811939,0.6987244331424269,0.0089302511097372,3,12,0
8,106.6,121.61,-0.0014757714738315,-0.0908612560481352,1.6908427977484184,-0.7389935314773677,0.2453694317817078,0.6299244703966336,-0.0520674334243332,3,13,0
9,102.18,116.41,0.0005876928969026,0.0966360567423527,-0.9421901390015526,0.0520563478311642,0.2792031083209221,0.5500236616166861,0.0791698095800184,4,14,0
10,102.36,116.61,1.887275175035258e-05,-0.2459542002521474,0.0238577225291016,0.1928073277471507,0.2494581321711244,0.8565101568425497,0.0360613227464378,4,15,1
11,105.39,113.16,0.0257119838625158,1.6468778303055864,0.1660453513422277,0.7531613311189662,0.254501426708253,0.8460584190424102,-0.0137201700425744,4,16,0
12,98.42,101.71,0.0166132406590488,0.8101080788307156,0.0638997240456924,1.00061750337038,0.2904697091410659,0.7616463995538169,0.0102523212993849,4,17,0
13,103.4,103.99,0.0118092541659351,0.2854051536645327,0.2343904139573062,0.758187631960433,0.3174081566559906,0.6036374330846422,-0.023027702986073,5,18,0
14,105.46,98.79,0.0308458210121562,1.028064240415756,-0.6663813937307681,1.0610435329668877,0.3916164114878099,0.1347369439668674,-0.03372759750881,5,19,-1
15,109.21,110.05,-0.0317024213484575,-2.40501511589517,0.0070484529664045,-0.879723516853599,0.4258290628047978,-0.2250841942890953,0.1021418761363764,5,20,0
16,110.86,115.46,-0.0143290391215871,-0.9392794469886704,0.1009664535915954,-1.622439900789002,0.4221914764415998,0.1057495710196979,0.1253376857823774,5,21,0
17,111.85,115.58,0.0034099772084539,-0.0556196093890508,0.3234459101497493,-0.6750955756546126,0.4230576463657036,0.5254097790419315,0.0652992765039049,5,22,0
18,118.11,114.52,0.0276520318580467,0.884006089897318,0.0710221190783526,0.5853603175677149,0.401262135205346,0.7130583542711183,0.0416352326227618,6,23,0
19,114.0,111.45,-0.0035805516401149,-0.1310305128556669,0.0446141530522721,-0.5218775583434925,0.3974409674267369,0.8043106597838255,0.0250408591275613,6,24,0
20,114.24,112.92,-0.0047774535629986,-0.1052601582586797,-0.9155098437932678,0.6760084070672385,0.3353362350953848,0.6810025555730214,-0.0583285805121035,6,25,0
21,108.78,109.36,-0.0073567720378309,-0.1534385413665188,0.1547464575686926,-0.3467333232939688,0.29406047134184,0.4586619700842125,-0.0033879604278047,6,26,0
22,111.51,106.68,0.0215402558781634,1.171141581173975,1.1028612465665768,0.5036247215314876,0.2814582533179761,0.5622363196236773,0.0720573410902133,7,27,0
23,115.84,108.39,0.0096385237678372,0.2588950164733831,0.0706795482996653,0.5071138518776437,0.2913030857800736,0.66558432397248,0.0570593022799148,7,28,0
24,114.59,103.54,0.015169226214974,0.6056927159204553,-0.2234570912223519,0.8775342085940225,0.275853029685465,0.3797132160453414,-0.087001326703258,7,29,1
25,113.3,92.81,0.0425965784111463,2.1688735641101946,0.9874919608840552,0.6231753620461621,0.2794580035001904,-0.1680601104371088,-0.0682814111362326,7,30,-1
26,112.21,95.6,-0.0170614670992058,-1.7127992020562173,-1.3504844349296845,0.1042152994051837,0.2705789309197953,-0.0930183630125824,0.0415344520488158,8,31,0
27,114.34,95.68,0.0078033511416165,-0.4139019970947169,-0.8219430130730658,-0.2594995902604864,0.249244309112703,-0.1798636061423525,-0.0337659720875735,8,32,0
28,109.4,89.64,0.0091384529004702,-0.225856919075454,0.4995679486462828,-0.7958275318918604,0.2584868095346375,0.4892175220742824,0.1827758256021616,8,33,0
29,112.4,90.68,0.006739325644174,-0.3500931287932016,0.2860918885913299,-0.2387626963292526,0.235552938446041,0.8025014313255513,0.0654375813003458,8,34,0
30,112.58,92.19,-0.0064773704304197,-1.2249036583009945,-0.4766824905455916,-0.4814541010011171,0.2332985843407156,0.5540502215638141,-0.0696934733970621,8,35,-1
31,108.46,94.02,-0.0247280761009403,-1.9969467458155608,-0.4003782700927711,-1.761272281485411,0.1876655407162708,0.4743634856199428,-0.0041996671749059,9,36,0
32,105.36,92.76,-0.0067343312594248,-0.5148664555394672,0.3130387386689591,-0.6230638487109904,0.2212642150481303,0.5926230890032916,0.0064107673561563,9,37,0
33,110.05,93.73,0.0143964078753232,1.4643873133198826,1.0694467858414836,0.0701829937899301,0.2390165916338016,0.4361690689457927,-0.0857052919018129,9,38,1
34,107.29,85.5,0.028881700699882,1.5697459312348223,-0.5326879512362721,2.0018278870481723,0.2513445481417461,0.4507701851226234,0.0125006536695611,9,39,0
35,103.28,83.21,-0.0047524233146418,-0.4202187517520221,-0.7000038289539503,0.3124465004693331,0.2613208632311983,0.4775326246675725,0.0302031237827785,10,40,0
36,101.09,78.56,0.0156660145171018,0.7956770522193038,0.6489185203248369,0.0650422073230533,0.2731356986712713,0.750573986342662,0.0473765289384384,10,41,0
37,98.26,77.7,-0.0075509807675543,-0.8774429331170138,-0.4299671499852086,-0.2909973441097994,0.2956132399638457,0.7940634752954414,0.0035906392561856,10,42,0
38,90.56,70.95,0.0040282730528146,-0.2310551797699322,1.1833606247144102,-0.22118073100429,0.3797302023057092,0.8629709253961674,0.013191659170039,10,43,-1
39,95.06,84.08,-0.0526789071121495,-2.905754769334683,-0.7053394770379149,-1.9798855488457263,0.476431509476135,0.928615073167416,-0.011762086600155,11,44,0
40,96.1,83.69,0.0067447128714372,0.673245931277704,0.3645886760906707,-0.8403884686355919,0.4711533448223712,0.7105568957034565,-0.0349049687863193,11,45,0
41,97.85,84.97,0.0012453919309633,0.429184597645858,0.1922852339129389,0.5433231751434604,0.490152042972992,0.4864309346118756,-0.022230478465324,11,46,0
42,96.38,81.94,0.0091957506071117,0.8904339898736795,0.688987342747844,0.5018632527056551,0.4928248163543896,0.4578720082564336,0.0139299285503033,11,48,0
43,101.17,85.67,0.0017320207450831,0.3771918929209325,-0.8859874621418835,0.7146428008522636,0.4857302026262615,0.6611133129661786,0.0581847286541953,12,49,0
44,94.54,78.88,0.0064257129405911,0.6234738935296978,-0.3773351005400395,0.598919402865153,0.4650558362728706,0.8713466377709447,-0.0107342648100312,12,50,0
45,94.54,77.01,0.0104197785420489,0.6956238980060393,0.8784009123593985,0.4667411374737606,0.3828524259230749,0.7845435211833356,0.0363199009824979,12,51,1
46,92.98,71.77,0.023378121038963,1.7297769538303316,-0.4773842945971351,1.7583832119967326,0.4578035909997842,0.9190024076780834,0.0189459778171735,12,52,-1
47,88.88,71.97,-0.0207940523694341,-2.4957898994143606,-0.4182758102425854,-0.9214378531128006,0.457149777780221,0.8934998039176294,-0.0072726953251071,1,1,0
48,97.72,80.03,-0.0049219018378774,-0.6063978007597617,1.0683382161737571,-1.6258793351564698,0.4750125976140438,0.9151020892258884,0.0152017287416621,1,2,0
49,97.54,79.14,0.0040560639180979,0.0666068220927056,-0.6436593165699372,0.0513454433284598,0.4663768769486766,0.885222732447699,-0.0128000742665813,1,3,0
50,104.41,85.24,-0.0026880506053209,-0.2728761115380968,0.5458082946331766,-0.610811993165602,0.4535868088059025,0.906210199306313,0.0189011312083536,1,4,0
51,101.99,88.4,-0.0259933279490437,-1.4966755521239852,-0.2618449538680054,-1.1218804593204983,0.4421972312932715,0.9480190253168744,-0.0005881557939098,2,5,1
52,104.55,87.51,0.0151610265411216,1.937095208634873,1.724871851244408,0.0800411317677336,0.3702900750684578,0.9415192144599202,-0.004457776294776,2,6,0
53,107.57,93.04,-0.0142448864075411,-0.6599992184380533,-1.9419691462729776,0.834691420871877,0.3369725512992737,0.9511502680839098,0.0010502355296765,2,7,0
54,108.19,97.14,-0.0162324452483191,-0.9984919496653454,-0.3954905282679053,-0.3268737966850036,0.3106857443547627,0.9482237701153416,0.0018644960520136,2,9,1
55,107.4,93.48,0.0134965559869123,1.7561698183716992,1.2906381714993411,0.853727564016248,0.3253449856232313,0.934666453105676,-0.0063731067283753,3,10,0
56,106.45,94.28,-0.0075594857212923,-0.1957055977448518,-0.4161384004207495,-0.0043206131077894,0.2522258956935554,0.8217394715567096,-0.0182477302821494,3,11,1
57,109.81,92.27,0.0228552790112827,2.0108866501161984,-0.1258266377491232,1.3036028341649644,0.2526639149179171,0.718725067012927,-0.0969694110059556,3,12,0
58,107.11,88.93,0.0052003560616567,0.2160354186959226,-0.2647138328504801,0.94910702588609,0.2550973118056008,0.2565194947340551,-0.1211238424528556,3,13,-1
59,108.64,94.39,-0.0197179561483307,-1.863151240470933,-1.3364881121581615,-0.1996688232575666,0.2871916543835719,0.2244906355521067,0.0294722453527597,4,14,0
60,115.22,98.61,0.006543141242557,0.3530904079943541,1.6917015037861738,-0.9579302917587974,0.2966240112327757,0.515630833157081,0.0966706202645819,4,15,0
61,115.09,99.23,-0.0032123133812752,-0.3788408047716811,-0.4046034690468393,-0.2792291306692299,0.2878362333957727,0.7729258029669624,0.0536143469333914,4,16,0
62,116.38,99.03,0.0057169750994722,0.3419675453340638,0.3266623495373794,-0.39986713526122,0.2845377594583836,0.9033640659504504,0.0273955245401671,4,17,-1
63,117.83,105.62,-0.0226018592785986,-1.931994449935573,-2.507491968343304,0.3247140358613609,0.3128160017596448,0.9537040336857646,-0.0037435327942449,4,18,0
64,113.93,102.46,-0.0014259686894891,0.3075045156071905,2.332746009689011,-1.7235068369328164,0.2949175944156277,0.8961191871416138,-0.0150356571359094,5,19,0
65,109.04,98.17,-0.0004766940072967,0.2678764385003359,-1.4222376743537173,0.9177750843616408,0.3285260462031605,0.6505914968351783,-0.0618338803113599,5,20,0
66,107.0,96.68,-0.0015599158824367,0.1268724037523834,0.3845342558525053,0.083614669253989,0.3449736612608362,0.6413818509373221,0.0776132052874136,5,21,0
67,104.15,89.12,0.0236369605045141,1.4461353805116792,0.8472618432528678,0.9473545705154724,0.3452244877620283,0.8121395144418538,0.034415711753758,5,22,0
68,109.48,93.45,0.0010713865691241,0.0248404741321461,0.0418180505708585,0.3504818282214211,0.3781826048882678,0.8653770309498925,0.005032158120636,6,23,0
69,110.34,93.76,0.0019598979244705,0.0742013361736405,-0.596914760387696,0.3901657876808438,0.353441499445361,0.907285199518545,0.0125252035268682,6,24,0
70,111.3,96.22,-0.0074855691795427,-1.4650145658841214,-0.3336409987421569,-0.7720871296582583,0.3867544684357034,0.7663461900195497,-0.0468429282181709,6,25,0
71,114.43,97.14,0.0079119870346005,0.6197067605149673,0.8341259057906302,-0.9468761482627616,0.3378054516964433,0.7238637309163704,-0.0009181785074702,6,26,0
72,115.94,97.68,0.0032858462951633,-0.0675441795619168,-0.115172220638053,0.3453130070241722,0.3151541299650796,0.8912380515267195,0.0134626510537479,7,27,1
73,116.72,94.12,0.0190357152834848,1.83167354069623,1.0261150429409782,1.0584505355371454,0.3018924504751528,0.9080633542443236,-0.0160208147139022,7,28,0
74,118.57,97.12,-0.0067972142459353,-1.1803245646381677,-0.8751105009667857,-0.1770150710554527,0.2781708346413216,0.7571143196490628,-0.002935674109705,7,29,0
75,127.35,101.77,0.0107130286467544,1.053692215165394,0.8932465184982361,-0.4679491923063636,0.3291379817258044,0.8384397619159727,0.0791221255866172,7,30,0
76,123.45,100.0,-0.0058880805142794,-0.9756850398425748,-0.1178387127002545,0.437290752507452,0.3030388686562177,0.8612231174280728,0.0003082660771923,8,31,0
77,124.31,101.48,-0.0033654863631892,-0.5958447559420847,0.7918456330421142,-1.3890066484858647,0.3298097444485572,0.8751273402174832,-0.0167423547499087,8,32,0
78,119.85,99.77,-0.0084875417534095,-1.0258987505830268,-1.7770983552274378,0.0394395162263963,0.3462832243659935,0.9085886769070686,0.0032426097991345,8,33,0
79,125.21,103.29,0.0039426719711505,0.4793719196205938,-0.0009483548562914,-0.1267738513669519,0.3538742338842096,0.8795314323312184,-0.0033658936478162,8,34,0
80,123.57,101.56,0.0016096163518925,0.1061861933578603,-0.0286658753489634,0.7893572882337928,0.3699022612934676,0.8434034507591214,-0.0141340172614047,8,35,0
81,127.09,105.81,-0.0056056891625789,-0.6079993272403155,0.5076638981804085,-0.6643942694788717,0.3364895679953208,0.8008392932780009,-0.0192110362238553,9,36,0
82,129.61,110.73,-0.0112114546086434,-0.8909483178853436,-0.7115158588954017,-1.1774053954061403,0.3175983130443621,0.9043488724491344,0.0208283428266939,9,37,1
83,126.67,104.8,0.0139392771980459,1.5538825177353282,1.2363927685738112,1.0444909502679476,0.2914254605547392,0.9533947789919758,0.0168345324142178,9,38,0
84,127.14,106.53,-0.0055022078280585,-0.5258394192010303,-0.3393061740801892,-0.1208857211991313,0.2748561611100511,0.9505628145698524,0.0013171614149344,9,39,0
85,130.14,109.88,-0.0033181284238477,-0.2444189452720485,-1.053434567055069,-0.1748024332832399,0.274362668830738,0.970492368099124,0.0012166227775203,10,40,0
86,130.09,110.76,-0.0036311850339421,-0.1917584667674252,-0.05597270069588,0.4618838941296509,0.2743496876876081,0.9473113361566888,-0.0077699634470496,10,41,0
87,129.46,109.01,0.0048082964230408,0.7975147935223161,0.794022377657641,-0.2446677096049972,0.2570366194739585,0.8928830373917168,-0.0008700654468569,10,42,-1
88,120.51,105.86,-0.0183780662423264,-1.8678062230878896,0.9631065860468202,-0.9204185981648646,0.3273107414434048,0.7519850165003595,-0.0988825340905404,10,43,-1
89,118.04,118.0,-0.0561440032742883,-2.5034662502749283,-1.0729545092243746,-2.5966779784898177,0.3420515668080189,-0.0299752563241645,-0.1381779563789764,11,44,0
90,120.11,117.62,0.0089507983823155,1.0653647970337137,0.8082220630577834,0.1409562348587486,0.3317499247641157,-0.3920173085626311,-0.0328729255315022,11,45,0
91,118.0,117.48,-0.0071799224487493,0.2869772447181383,0.202000747271528,0.1031448440415736,0.3193897603083967,-0.50510887687275,-0.0099846178635372,11,46,0
92,117.01,115.22,0.0047770390005788,0.8360027675135794,-0.21585583779331,1.0751368048103402,0.2882586445507772,-0.4675022694797578,0.0283431180421782,11,47,0
93,118.79,114.76,0.0082942343020302,0.9003898093650994,-0.1007831917257143,0.7583966481421662,0.2887014741089476,-0.3871382597223854,0.0368791481412965,12,49,0
94,122.0,117.85,4.090105643385876e-05,0.4207069687711041,0.1585085107484675,0.5097992416020082,0.2101589861144195,0.0642418827232024,0.0355140754017364,12,50,0
95,127.07,124.3,-0.0054583425340413,-0.3837607238096454,-0.3535988454327585,-0.0746870247695393,0.1730628743965998,0.8171458036322713,0.0625534115101572,12,51,0
96,128.55,128.03,-0.0078115657921585,-0.8914629295680776,-0.2701636695357818,-0.6776331612398521,0.1667993947377399,0.9287164907533146,0.0135911973021254,12,52,0
97,128.29,127.26,0.0017405507466308,0.2575494065616001,0.8344481259493113,-0.2515332967636045,0.1616470197276183,0.9706511006149088,0.0079136583860317,12,1,0
98,129.76,128.36,0.0012102422087777,0.3877381692217668,-0.5443710453941726,0.5922191432138896,0.160993106928968,0.9799462888530088,0.0018119145319894,1,2,-1
99,129.17,132.5,-0.015765347138853,-2.557642099218764,-0.6136335660276748,-1.038692406856316,0.1464211572675832,0.977302350984087,-0.0026222636567887,1,3,0
100,134.25,136.41,0.0041223041420613,1.3106422568482268,0.2226235547742479,-0.2248770090088806,0.14166787628115,0.9332513640381496,-0.0044374666306992,1,4,-1
101,124.42,131.62,-0.0174997749041488,-1.830743122678464,0.543291276885111,-0.9685567648806852,0.1869589268208724,0.6767433234992881,-0.116908432849496,1,5,1
102,132.52,135.34,0.0152869445197985,1.957521035163542,-0.5861577565542708,1.2878031018727456,0.2563928332344237,0.6031687686028198,0.0352327149324359,2,6,0
103,132.81,138.69,-0.009669626521706,-0.74507809288754,0.2457382475464268,-0.1336531482315845,0.2726872663037536,0.6590371895840659,0.0172361700653375,2,7,0
104,128.52,130.5,0.0121745766644145,1.4234958383366432,0.4932335968054097,0.8351529891470951,0.2880105979703508,0.750266547265339,0.028282264191244,2,8,0
105,114.14,113.69,0.0083553965241826,0.8863903442943943,0.2672646755930468,0.6055989054895784,0.3516823951138355,0.9531724620885528,0.0214302862914173,2,9,0
106,113.16,111.69,0.0039630461175351,0.3592828645284396,0.0322462572999076,0.0467394335945578,0.4311056973860138,0.973636311788211,0.0045374355655894,3,10,1
107,106.04,95.54,0.0396058342668223,2.5621623647122247,0.6976662486520595,2.2392544523083537,0.6155229510439182,0.985427051684598,0.0067460736186095,3,11,0
108,97.6,73.58,0.0774055520578628,1.3670537856581044,-0.6808887890455575,2.8938221557343446,0.947206909867584,0.9428262442505484,-0.0011922293901096,3,12,0
109,100.5,81.3,-0.0306145180091441,-0.9455459389719006,0.3271901091390367,-1.2186555928109557,1.0495269418323827,0.9410033623240291,-0.0046919901393936,3,13,0
110,99.98,75.75,0.0284549790797892,0.1910182041244316,-0.2015177861467448,-0.0339926714874426,1.0836173029381555,0.9261733400896628,-0.0063033820029684,4,14,0
111,107.67,89.11,-0.0383622258572387,-0.997820819004924,0.0730966845573939,-0.6127806023885556,1.1470132743931831,0.8660146375787681,-0.0080703643884512,4,16,0
112,111.53,86.7,0.027204335339243,0.1952639693357132,0.0809355214171352,-0.1326568686648048,1.134084753954586,0.6705797771679379,-0.0609337668031785,4,17,0
113,115.78,97.13,-0.033092448229242,-0.8111594315538558,-0.2147549774334729,-0.2900138786344809,1.0766902152374649,0.7490350715291777,0.1147625802414595,4,18,0
114,110.5,96.56,-0.0177151355631544,-0.1848975508066213,0.1525534170496318,-0.6553345941488933,0.8063427458948765,0.9032381766754142,-0.0065281006934398,5,19,0
115,114.88,102.56,-0.0092986062083538,-0.0950776099057397,0.3590853200484923,-0.1480155810228972,0.6762937066631023,0.8769351477582844,0.0009589631444796,5,20,0
116,114.42,102.07,0.0003374139352267,0.2530687690107119,-1.3530792789874315,0.8656211096472199,0.6872092609664466,0.8383885286776152,-0.0242170091252984,5,21,0
117,115.73,102.01,0.0051993768990381,0.4371370228278494,0.8268352135063252,-0.0194297177101517,0.6119849918083939,0.7805914803823544,-0.0030222288580818,5,22,0
118,122.67,101.45,0.0276831083468857,1.312047511549734,0.618542147287391,0.8451504151781937,0.6056930818419505,0.7266534505337477,0.0091856203862203,6,23,0
119,132.12,111.51,-0.0088315647006452,-0.1932618417175442,-0.0418645825339538,-0.0298778916006078,0.5503440115331089,0.8758760249915403,0.0412110953573273,6,24,-1
120,126.11,113.26,-0.0269817808046388,-1.592052165443425,-0.865039917170774,-0.1574593162246357,0.5174155576704329,0.8920129799273642,-0.0037621424902383,6,25,0
121,126.62,119.92,-0.0230622790541202,-0.8851282267127096,0.1444754272390576,-1.6467844483532876,0.5153750902768248,0.8554351902923032,-0.0001282805033274,6,26,0
122,126.97,114.04,0.0230332216068626,1.1681098863933257,0.1152718454366985,0.9428361144024968,0.4447305882653208,0.7678986742301198,-0.0396258714240449,6,27,0
123,129.26,116.43,-0.0012446568251154,0.0249851179910035,0.0259339792855606,0.0762409619268249,0.4084431546675583,0.6936936788583687,-0.0325835895029972,7,28,0
124,132.15,121.83,-0.0100863308689467,-0.2373229578255959,-0.0733984948668504,-0.0882386261482356,0.3726942391991693,0.4508775077525852,-0.0983594878453624,7,29,0
125,132.53,121.36,0.0029257069321024,0.4060876457770002,0.0888030493319556,0.1956532078039974,0.3411066117706586,0.7034388024034877,0.065765263313868,7,30,0
126,131.64,119.09,0.0052739481723707,0.4833310011966004,-0.4322026902299308,0.5069509190807643,0.3086953288333366,0.8493002142482128,-0.0165082914949329,7,31,0
127,132.7,119.86,0.0006840711414663,-0.0930640616792255,1.2011439239429962,-0.4545238197849622,0.3141465101814868,0.9020251242780116,0.022172483092742,8,32,0
128,138.64,124.91,0.0010946918439972,0.1907063233903414,-1.013500617766451,0.5805656279296987,0.2708670207861074,0.9071908426202188,-0.0209800231254215,8,33,0
129,138.48,123.75,0.0035505059137645,0.4570002723089098,0.5226863708741103,0.3736885476197921,0.2548149438050109,0.8912516757379737,0.001779718146317,8,34,0
130,142.45,127.53,-0.0007917533730207,-0.3784538301528132,0.2041192027839443,0.6338820324402509,0.2513434432508549,0.840602220832888,0.0235499018448069,8,35,0
131,147.64,132.1,0.0002511250203819,-0.2190736326176978,-0.8394383994151466,-0.60991304826166,0.2549205034725436,0.918860930200453,0.0143274200858577,9,36,0
