TimeStamp,Mapping,RAW
,0 => E:BNP from 787,
,1 => E:BNP from EQUITY_L2_973,
2021-11-01T14:06:03.4885000Z,1,Q|373678||1635775563472296453||||||59.6|35|0||||140603472316591||
2021-11-01T14:06:03.4885000Z,1,Q|373679||1635775399314978165|||||||0|||||140603472334358||
2021-11-01T14:06:03.4885000Z,1,Q|373680||1635775559538339927|||||||0|||||140603472444311||
2021-11-01T14:06:03.4885000Z,1,Q|373681||1635775563472296453|||||||0|||||140603472501711||
2021-11-01T14:06:03.4885000Z,1,Q|373682||1635775558015764594||0||||||||||140603473593244||
2021-11-01T14:06:03.4885000Z,1,Q|373683||1635775563473571865|59.42|118|0|||||||||140603473593244||
2021-11-01T14:06:03.4885000Z,1,Q|373684||1635775545822992046|||||||0|||||140603473602795||
2021-11-01T14:06:03.4885000Z,1,Q|373685||1635775563473582202||||||59.76|118|0||||140603473602795||
2021-11-01T14:06:03.4885000Z,1,Q|373686||1635775558016155790||0||||||||||140603474652566||
2021-11-01T14:06:03.4885000Z,1,Q|373687||1635775563474619223|59.42|269|0|||||||||140603474652566||
2021-11-01T14:06:03.4885000Z,1,Q|373688||1635775541441646648|||||||0|||||140603474652566||
2021-11-01T14:06:03.4885000Z,1,Q|373689||1635775563474627452||||||59.76|269|0||||140603474652566||
2021-11-01T14:06:03.4885000Z,1,Q|373690||1635775563474781255||||||59.59|156|0|||0|140603474801729||
2021-11-01T14:06:03.4885000Z,1,Q|373691||1635775563474825259||||||59.6|123|0||||140603474844585||
2021-11-01T14:06:03.4885000Z,1,Q|373692||1635775563474781255||||||59.59|1|0|||0|140603474900494||
2021-11-01T14:06:03.4885000Z,1,Q|373693||1635775558016269330||0||||||||||140603474915067||
2021-11-01T14:06:03.4885000Z,1,Q|373694||1635775563474881931|58.68|269|0|||||||||140603474915067||
2021-11-01T14:06:03.4885000Z,1,Q|373695||1635775563474781255|||||||0||||0|140603474954654||
2021-11-01T14:06:03.4885000Z,1,Q|373696||1635775547639593777||||||59.6|149|0|||0|||
2021-11-01T14:06:03.4885000Z,1,Q|373697||1635775563474935767|59.59|130|0||||||||0|140603474957466||
2021-11-01T14:06:03.4885000Z,1,Q|373698||1635775273963425642||0||||||||||140603475016328||
2021-11-01T14:06:03.4885000Z,1,Q|373699||1635775563474999012|58.99|200|0|||||||||140603475030244||
2021-11-01T14:06:03.4885000Z,1,Q|373700||1635775231291459094|||||||0|||||140603475052764||
2021-11-01T14:06:03.4885000Z,1,Q|373701||1635775563475075732|59.58|179|0|||||||||140603475098947||
2021-11-01T14:06:03.4893000Z,0,T|31030||59.59|155|0||||0|1406034748603635959|1635775563.4893|140603474897787|140603474860363||||20211101|||||||||||||||||||||||||1406034748603635959
2021-11-01T14:06:03.4893000Z,0,T|31031||59.59|1|0||||0|1406034749166565959|1635775563.4893|140603474951168|140603474916656||||20211101|||||||||||||||||||||||||1406034749166565959
2021-11-01T14:06:03.4917000Z,0,T|31032||||||||0|||140603476020704|||||||||1|30200122||1|2||0|0|0|0|0|0|59.59|150|0010003917569|140603471292203|0|20|10|0|0|
2021-11-01T14:06:03.4917000Z,0,T|31033||||||||0|||140603480038625|||||||||1|30200122||1|2||0|0|0|0|0|0|59.59|154|0010003917825|140603471292203|0|20|10|0|0|
2021-11-01T14:06:03.4917000Z,0,T|31034||||||||0|||140603480038625|||||||||1|30200122||1|2||0|0|0|0|0|0|59.59|34|0010003918081|140603471292203|0|20|10|0|0|
2021-11-01T14:06:03.4917000Z,0,T|31035||||||||0|||140603480463745|||||||||1|30200122||1|2||0|0|0|0|0|0|59.59|280|0010003918337|140603471292203|0|20|10|0|0|
2021-11-01T14:06:03.4917000Z,0,T|31036||||||||0|||140603480463745|||||||||1|30200122||1|2||0|0|0|0|0|0|59.59|95|0010003918593|140603471292203|0|20|10|0|0|
2021-11-01T14:06:03.4927000Z,1,Q|373702||1635775563377879706||0||||||||||140603475103396||
2021-11-01T14:06:03.4927000Z,1,Q|373703||1635775563377891998||0||||||||||140603475103396||
2021-11-01T14:06:03.4927000Z,1,Q|373704||1635775547143350227|||||||0|||||140603475416867||
2021-11-01T14:06:03.4927000Z,1,Q|373705||1635775558023354081||0||||||||||140603475441208||
2021-11-01T14:06:03.4927000Z,1,Q|373706||1635775563475415728|58.88|1679|0|||||||||140603475441208||
2021-11-01T14:06:03.4927000Z,1,Q|373707||1635775563475476453||||||59.92|167|0||||140603475501089||
2021-11-01T14:06:03.4927000Z,1,Q|373708||1635775560620958705||0||||||||||140603475573577||
2021-11-01T14:06:03.4927000Z,1,Q|373709||1635775563475550813|59.47|104|0|||||||||140603475573577||
2021-11-01T14:06:03.4927000Z,1,Q|373710||1635775563474825259|||||||0|||||140603475899362||
2021-11-01T14:06:03.4927000Z,1,Q|373711||1635775558528801046|||||||0|||||140603476028525||
2021-11-01T14:06:03.4927000Z,1,Q|373712||1635775559059032642||0||||||||||140603477140504||
2021-11-01T14:06:03.4948000Z,1,Q|373713||1635775558018096556||0||||||||||140603477887502||
2021-11-01T14:06:03.4948000Z,1,Q|373714||1635775563477848902|57.2|269|0|||||||||140603477887502||
2021-11-01T14:06:03.4948000Z,1,Q|373715||1635775563488851179|59.59|45|0|||||||||140603488868594||
2021-11-01T14:06:03.5028000Z,0,T|31037||||||||0|||140603490775495|||||||||1|30200122||1|2||0|0|0|0|0|0|59.59|155|0010003918849|140603474860363|0|20|10|0|0|
2021-11-01T14:06:03.5028000Z,0,T|31038||||||||0|||140603490775495|||||||||1|30200122||1|2||0|0|0|0|0|0|59.59|1|0010003919105|140603474916656|0|20|10|0|0|
2021-11-01T14:06:03.5041000Z,1,Q|373716||1635775517242943646|||||||0|||||140603493569540||
2021-11-01T14:06:03.5619000Z,1,Q|373717||1635775239061571153||0||||||||||140603516334498||
2021-11-01T14:06:03.5619000Z,1,Q|373718||1635775563516330443|59.55|101|0|||||||||140603516347116||
2021-11-01T14:06:03.5619000Z,1,Q|373719||1635775563516337653||||||59.78|101|0||||140603516356544||
2021-11-01T14:06:03.5642000Z,1,Q|373720||1635775563533473945|59.59|98|0|||||||||140603533491861||
2021-11-01T14:06:03.5642000Z,1,Q|373721||1635775563533485551|59.59|61|0|||||||||140603533501896||
2021-11-01T14:06:03.5846000Z,1,Q|373722||1635775563533485551||0||||||||||140603557449105||
2021-11-01T14:06:03.5846000Z,1,Q|373723||1635775563533473945||0||||||||||140603557696512||
2021-11-01T14:06:03.5882000Z,1,Q|373724||1635775563488851179||0||||||||||140603567705466||
2021-11-01T14:06:03.5882000Z,1,Q|373725||1635775563474935767||0|||||||||0|140603567745248||
2021-11-01T14:06:03.5882000Z,1,Q|373726||1635775563471610920|59.58|123|0||||||||0|||
2021-11-01T14:06:03.5882000Z,1,Q|373727||1635775563567772230|59.59|125|0||||||||0|140603567792764||
2021-11-01T14:06:03.5882000Z,1,Q|373728||1635775563475550813||0||||||||||140603568319163||
2021-11-01T14:06:03.5882000Z,1,Q|373729||1635775563571851425||||||60.03|84|0||||140603571883630||
2021-11-01T14:06:03.5951000Z,1,Q|373730||1635775563590959500||||||59.6|98|0||||140603590975399||
2021-11-01T14:06:03.5951000Z,1,Q|373731||1635775563591023362||||||59.67|90|0||||140603591042178||
2021-11-01T14:06:03.5951000Z,1,Q|373732||1635775563591180302||||||59.6|61|0||||140603591197417||
2021-11-01T14:06:03.6046000Z,1,Q|373733||1635775563592222463||||||59.6|156|0||||140603592241402||
2021-11-01T14:06:03.6046000Z,1,Q|373734||1635775563567772230||0|||||||||0|140603592281602||
2021-11-01T14:06:03.6046000Z,1,Q|373735||1635775563471610920|59.58|123|0||||||||0|||
2021-11-01T14:06:03.6046000Z,1,Q|373736||1635775563592304806||||||59.6|123|0||||140603592324171||
2021-11-01T14:06:03.6046000Z,1,Q|373737||1635775563592316137||||||59.6|35|0||||140603592334240||
2021-11-01T14:06:03.6046000Z,1,Q|373738||1635775563475075732||0||||||||||140603592365871||
2021-11-01T14:06:03.6146000Z,1,Q|373739||1635775563471610920||0|||||||||0|140603603329909||
2021-11-01T14:06:03.6146000Z,1,Q|373740||1635775563471698107|59.58|125|0||||||||0|||
2021-11-01T14:06:03.6146000Z,1,Q|373741||1635775563603353672||||||59.63|84|0||||140603603371626||
2021-11-01T14:06:03.6263000Z,1,Q|373742||1635775563621319068||||||59.63|101|0||||140603621338242||
2021-11-01T14:06:03.6470000Z,1,Q|373743||1635775558531528703|||||||0|||||140603637681624||
2021-11-01T14:06:03.6470000Z,1,Q|373744||1635775563642084741|59.58|61|0|||||||||140603642104299||
2021-11-01T14:06:03.7082000Z,1,Q|373745||1635775563685996907|59.58|68|0|||||||||140603686020840||
2021-11-01T14:06:03.7082000Z,1,Q|373746||1635775563686073513|59.58|55|0|||||||||140603686090415||
2021-11-01T14:06:03.7082000Z,1,Q|373747||1635775563592222463|||||||0|||||140603687253732||
2021-11-01T14:06:03.7082000Z,1,Q|373748||1635775563687280008|59.58|179|0|||||||||140603687308335||
2021-11-01T14:06:03.7082000Z,1,Q|373749||1635775563592316137|||||||0|||||140603687308335||
2021-11-01T14:06:03.7082000Z,1,Q|373750||1635775563592304806|||||||0|||||140603687345351||
2021-11-01T14:06:03.7082000Z,1,Q|373751||1635775563603353672|||||||0|||||140603687383778||
2021-11-01T14:06:03.7082000Z,1,Q|373752||1635775563687407109|59.59|125|0||||||||0|140603687426341||
2021-11-01T14:06:03.7082000Z,1,Q|373753||1635775563621319068|||||||0|||||140603687463060||
2021-11-01T14:06:03.7082000Z,1,Q|373754||1635775563590959500|||||||0|||||140603687505243||
2021-11-01T14:06:03.7082000Z,1,Q|373755||1635775563591180302|||||||0|||||140603687512195||
2021-11-01T14:06:03.7082000Z,1,Q|373756||1635775563688392748|59.55|440|0|||||||||140603688409859||
2021-11-01T14:06:03.7082000Z,1,Q|373757||1635775512916049771||0||||||||||140603688415941||
2021-11-01T14:06:03.7082000Z,1,Q|373758||1635775563689559873|59.59|98|0|||||||||140603689578525||
2021-11-01T14:06:03.7082000Z,1,Q|373759||1635775563692786520|59.59|61|0|||||||||140603692803379||
2021-11-01T14:06:03.7483000Z,1,Q|373760||1635775563725319867|59.59|147|0|||||||||140603725340499||
2021-11-01T14:06:03.7514000Z,1,Q|373761||1635775563740461594|59.59|35|0|||||||||140603740478671||
2021-11-01T14:06:03.7904000Z,1,Q|373762||1635775511538961015||0||||||||||140603748053887||
2021-11-01T14:06:03.7904000Z,1,Q|373763||1635775563748026879|58.32|24|0|||||||||140603748053887||
2021-11-01T14:06:03.8312000Z,1,Q|373764||1635775563787538866||||||60.01|84|0||||140603787571684||
2021-11-01T14:06:03.8881000Z,1,Q|373765||1635775563692786520||0||||||||||140603869161667||
2021-11-01T14:06:03.8881000Z,1,Q|373766||1635775563870306810|59.59|60|0|||||||||140603870328467||
2021-11-01T14:06:03.9500000Z,1,Q|373767||1635775558739760712||0||||||||||140603937522567||
2021-11-01T14:06:03.9500000Z,1,Q|373768||1635775558274207330||0||||||||||140603938270497||
2021-11-01T14:06:03.9500000Z,1,Q|373769||1635775563938246641|59.33|177|0|||||||||140603938270497||
2021-11-01T14:06:04.0909000Z,1,Q|373770||1635775419653589906|||||||0|||||140604079353235||
2021-11-01T14:06:04.2188000Z,1,Q|373771||1635775564179759747||||||59.69|85|0||||140604179788058||
2021-11-01T14:06:04.2188000Z,1,Q|373772||1635775563689559873||0||||||||||140604182190371||
2021-11-01T14:06:04.2188000Z,1,Q|373773||1635775563870306810||0||||||||||140604182198065||
2021-11-01T14:06:04.2188000Z,1,Q|373774||1635775563687407109||0|||||||||0|140604182249031||
2021-11-01T14:06:04.2188000Z,1,Q|373775||1635775563725319867|59.59|147|0||||||||0|||
2021-11-01T14:06:04.2188000Z,1,Q|373776||1635775564182236455||||||59.66|90|0||||140604182254053||
2021-11-01T14:06:04.2188000Z,1,Q|373777||1635775564182340002||||||59.6|125|0||||140604182359305||
2021-11-01T14:06:04.2188000Z,1,Q|373778||1635775563740461594||0||||||||||140604182375196||
2021-11-01T14:06:04.2188000Z,1,Q|373779||1635775564182365697||||||59.6|98|0||||140604182383906||
2021-11-01T14:06:04.2188000Z,1,Q|373780||1635775564183015659||||||59.6|58|0||||140604183033566||
2021-11-01T14:06:04.2230000Z,1,Q|373781||1635775564183015659|||||||0|||||140604200421799||
2021-11-01T14:06:04.2230000Z,1,Q|373782||1635775564182340002|||||||0|||||140604200463117||
2021-11-01T14:06:04.2580000Z,1,Q|373783||1635775564182365697|||||||0|||||140604207470072||
2021-11-01T14:06:04.2756000Z,1,Q|373784||1635775564263390714|59.59|98|0|||||||||140604263409650||
2021-11-01T14:06:04.2756000Z,1,Q|373785||1635775564263631770|59.59|58|0|||||||||140604263649121||
2021-11-01T14:06:04.3972000Z,1,Q|373786||1635775564263631770||0||||||||||140604360961342||
2021-11-01T14:06:04.3972000Z,1,Q|373787||1635775564364340016|59.59|57|0|||||||||140604364358127||
2021-11-01T14:06:04.3972000Z,1,Q|373788||1635775564364340016||0||||||||||140604368762583||
2021-11-01T14:06:04.3972000Z,1,Q|373789||1635775564369035525||||||59.6|57|0||||140604369056159||
2021-11-01T14:06:04.3972000Z,1,Q|373790||1635775564369077518||||||59.6|123|0||||140604369099247||
2021-11-01T14:06:04.3972000Z,1,Q|373791||1635775564263390714||0||||||||||140604369250304||
2021-11-01T14:06:04.3972000Z,1,Q|373792||1635775564369035525|||||||0|||||140604369301825||
2021-11-01T14:06:04.3972000Z,1,Q|373793||1635775564371206902||||||59.6|98|0||||140604371226424||
2021-11-01T14:06:04.3972000Z,1,Q|373794||1635775564371206902|||||||0|||||140604375433266||
2021-11-01T14:06:04.4803000Z,1,Q|373795||1635775564457175707|59.59|98|0|||||||||140604457194330||
2021-11-01T14:06:04.5134000Z,1,Q|373796||1635775542517885705||0||||||||||140604477282354||
2021-11-01T14:06:04.5134000Z,1,Q|373797||1635775564478425816|59.54|215|0|||||||||140604478443720||
2021-11-01T14:06:04.5134000Z,1,Q|373798||1635775563471965205||0||||||||||140604490726090||
2021-11-01T14:06:04.5134000Z,1,Q|373799||1635775564490699729|59.18|841|0|||||||||140604490726090||
2021-11-01T14:06:04.5134000Z,1,Q|373800||1635775542524361557||0||||||||||140604496068879||
2021-11-01T14:06:04.5134000Z,1,Q|373801||1635775564497174289||||||59.67|1217|0||||140604497193585||
2021-11-01T14:06:04.5155000Z,1,Q|373802||1635775564457175707||0||||||||||140604503742475||
2021-11-01T14:06:04.5155000Z,1,Q|373803||1635775563473571865||0||||||||||140604504985337||
2021-11-01T14:06:04.5155000Z,1,Q|373804||1635775564504964643|59.43|118|0|||||||||140604504985337||
2021-11-01T14:06:04.5155000Z,1,Q|373805||1635775563474619223||0||||||||||140604505438992||
2021-11-01T14:06:04.5155000Z,1,Q|373806||1635775564505419943|59.43|269|0|||||||||140604505438992||
2021-11-01T14:06:04.5155000Z,1,Q|373807||1635775563474881931||0||||||||||140604505554123||
2021-11-01T14:06:04.5155000Z,1,Q|373808||1635775564505531721|58.69|269|0|||||||||140604505554123||
2021-11-01T14:06:04.5335000Z,1,Q|373809||1635775564523176345||||||59.6|98|0||||140604523194399||
2021-11-01T14:06:04.5457000Z,1,Q|373810||1635775564523184444||||||59.6|56|0||||140604523201194||
2021-11-01T14:06:04.5716000Z,1,Q|373811||1635775564527567947|59.57|144|0|||||||||140604527587917||
2021-11-01T14:06:04.5764000Z,1,Q|373812||1635775564546673375|59.57|139|0|||||||||140604546691718||
2021-11-01T14:06:04.6127000Z,1,Q|373813||1635775542660710477||0||||||||||140604577612922||
2021-11-01T14:06:04.6904000Z,1,Q|373814||1635775564681054550|59.57|220|0|||||||||140604681072527||
2021-11-01T14:06:04.8558000Z,1,Q|373815||1635775564804974299||||||59.6|55|0||||140604804997194||
2021-11-01T14:06:04.8558000Z,1,Q|373816||1635775563686073513||0||||||||||140604805957853||
2021-11-01T14:06:04.8558000Z,1,Q|373817||1635775563685996907||0||||||||||140604806015983||
2021-11-01T14:06:04.8558000Z,1,Q|373818||1635775564806043172||||||59.6|125|0||||140604806060552||
2021-11-01T14:06:04.8558000Z,1,Q|373819||1635775564804974299|||||||0|||||140604811853231||
2021-11-01T14:06:04.9879000Z,1,Q|373820||1635775564952974654|59.58|91|0|||||||||140604953001024||
2021-11-01T14:06:04.9879000Z,1,Q|373821||1635775564806043172|||||||0|||||140604953044772||
2021-11-01T14:06:05.0868000Z,1,Q|373822||1635775539905936056|59.51|149|0|||||||||140605085182889||
2021-11-01T14:06:05.1021000Z,1,Q|373823||1635775539905936056||0||||||||||140605086578888||
2021-11-01T14:06:05.1021000Z,1,Q|373824||1635775565086553787|59.56|149|0|||||||||140605086578888||
2021-11-01T14:06:05.3342000Z,1,Q|373825||1635775564523184444|||||||0|||||140605293127392||
2021-11-01T14:06:05.3342000Z,1,Q|373826||1635775564523176345|||||||0|||||140605293692846||
2021-11-01T14:06:05.3342000Z,1,Q|373827||1635775565307737946||||||59.6|98|0||||140605307757201||
2021-11-01T14:06:05.3342000Z,1,Q|373828||1635775565307991487||||||59.6|55|0||||140605308009080||
2021-11-01T14:06:05.3342000Z,1,Q|373829||1635775275600967613||0||||||||||140605308902419||
2021-11-01T14:06:05.3737000Z,1,Q|373830||1635775565345894445||||||59.6|54|0||||140605345915491||
2021-11-01T14:06:05.3737000Z,1,Q|373831||1635775565345894445|||||||0|||||140605360685078||
2021-11-01T14:06:05.3737000Z,1,Q|373832||1635775565307991487|||||||0|||||140605362204815||
2021-11-01T14:06:05.4419000Z,1,Q|373833||1635775565422492631||||||59.72|104|0||||140605422516013||
2021-11-01T14:06:05.4560000Z,1,Q|373834||1635775565307737946|||||||0|||||140605440069707||
2021-11-01T14:06:05.4560000Z,1,Q|373835||1635775565440272383|59.59|98|0|||||||||140605440304177||
2021-11-01T14:06:05.4560000Z,1,Q|373836||1635775565440288611|59.59|54|0|||||||||140605440309376||
2021-11-01T14:06:05.4560000Z,1,Q|373837||1635775564369077518|||||||0|||||140605440338815||
2021-11-01T14:06:05.4560000Z,1,Q|373838||1635775565441061046|59.59|35|0|||||||||140605441079998||
2021-11-01T14:06:05.5053000Z,1,Q|373839||1635775565493118291||||||59.61|158|0||||140605493137609||
2021-11-01T14:06:05.6375000Z,1,Q|373840||1635775565440288611||0||||||||||140605607739825||
2021-11-01T14:06:05.6375000Z,1,Q|373841||1635775565607941756||||||59.6|53|0||||140605607962302||
2021-11-01T14:06:05.6375000Z,1,Q|373842||1635775565608309429|59.47|104|0|||||||||140605608334352||
2021-11-01T14:06:05.6636000Z,1,Q|373843||1635775565607941756|||||||0|||||140605650634170||
2021-11-01T14:06:05.6733000Z,1,Q|373844||1635775565668738890|59.59|53|0|||||||||140605668757530||
2021-11-01T14:06:06.0613000Z,1,Q|373845||1635775565668738890||0||||||||||140606040262055||
2021-11-01T14:06:06.1172000Z,1,Q|373846||1635775566100409095|59.59|53|0|||||||||140606100429297||
2021-11-01T14:06:06.1172000Z,1,Q|373847||1635775566100409095||0||||||||||140606103467638||
2021-11-01T14:06:06.2037000Z,1,Q|373848||1635775566165938856|59.59|53|0|||||||||140606165955962||
2021-11-01T14:06:06.3636000Z,1,Q|373849||1635775566341844914|59.46|1885|0|||||||||140606341869568||
2021-11-01T14:06:06.6030000Z,1,Q|373850||1635775566165938856||0||||||||||140606577765936||
2021-11-01T14:06:07.0162000Z,1,Q|373851||1635775566988158146|59.59|51|0|||||||||140606988179771||
2021-11-01T14:06:07.0580000Z,1,Q|373852||1635775566988158146||0||||||||||140607012239419||
2021-11-01T14:06:07.2138000Z,1,Q|373853||1635775565440272383||0||||||||||140607198899967||
2021-11-01T14:06:07.2138000Z,1,Q|373854||1635775567199360702||||||59.6|98|0||||140607199378812||
2021-11-01T14:06:07.2138000Z,1,Q|373855||1635775567199367710||||||59.6|50|0||||140607199385556||
2021-11-01T14:06:07.2138000Z,1,Q|373856||1635775565441061046||0||||||||||140607199421921||
2021-11-01T14:06:07.2138000Z,1,Q|373857||1635775567199696393||||||59.6|51|0||||140607199714027||
2021-11-01T14:06:07.2138000Z,1,Q|373858||1635775567199696393|||||||0|||||140607200442529||
2021-11-01T14:06:07.2138000Z,1,Q|373859||1635775567199367710|||||||0|||||140607200447476||
2021-11-01T14:06:07.2573000Z,1,Q|373860||1635775567199360702|||||||0|||||140607235958545||
2021-11-01T14:06:07.2941000Z,1,Q|373861||1635775567258468043|59.59|98|0|||||||||140607258486173||
2021-11-01T14:06:07.2941000Z,1,Q|373862||1635775567258935670|59.59|50|0|||||||||140607258954104||
2021-11-01T14:06:07.4172000Z,1,Q|373863||1635775567258935670||0||||||||||140607363137457||
2021-11-01T14:06:07.4172000Z,1,Q|373864||1635775567365801638|59.59|50|0|||||||||140607365820171||
2021-11-01T14:06:07.6550000Z,1,Q|373865||1635775567644461391||||||59.64|306|0||||140607644482946||
2021-11-01T14:06:07.6743000Z,1,Q|373866||1635775567365801638||0||||||||||140607663009756||
2021-11-01T14:06:08.1202000Z,1,Q|373867||1635775568091671094||||||59.62|241|0||||140608091691745||
2021-11-01T14:06:08.1202000Z,1,Q|373868||1635775558111902929|||||||0|||||140608091739816||
2021-11-01T14:06:08.1797000Z,1,Q|373869||1635775568168571410||||||59.7|400|0||||140608168592032||
2021-11-01T14:06:08.3483000Z,1,Q|373870||1635775568309031353|59.59|48|0|||||||||140608309053190||
2021-11-01T14:06:08.3483000Z,1,Q|373871||1635775527051908061||0||||||||||140608309099168||
2021-11-01T14:06:08.3934000Z,1,Q|373872||1635775568388573664|59.39|400|0|||||||||140608388599979||
2021-11-01T14:06:09.9768000Z,0,T|31039||59.59|147|0||||0|1406099573957855959|1635775569.9768|140609957657281|140609957395785||||20211101|||||||||||||||||||||||||1406099573957855959
2021-11-01T14:06:09.9768000Z,0,T|31040||59.59|98|0||||0|1406099573957855959|1635775569.9768|140609957657281|140609957395785||||20211101|||||||||||||||||||||||||1406099573957855959
2021-11-01T14:06:09.9768000Z,0,T|31041||59.59|48|0||||0|1406099573957855959|1635775569.9768|140609957657281|140609957395785||||20211101|||||||||||||||||||||||||1406099573957855959
2021-11-01T14:06:09.9768000Z,0,T|31042||59.58|125|0||||0|1406099574804455958|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455958
2021-11-01T14:06:09.9768000Z,0,T|31043||59.58|98|0||||0|1406099574804455958|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455958
2021-11-01T14:06:09.9768000Z,0,T|31044||59.58|61|0||||0|1406099574804455958|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455958
2021-11-01T14:06:09.9768000Z,0,T|31045||59.58|179|0||||0|1406099574804455958|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455958
2021-11-01T14:06:09.9768000Z,0,T|31046||59.58|91|0||||0|1406099574804455958|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455958
2021-11-01T14:06:09.9768000Z,0,T|31047||59.57|125|0||||0|1406099574804455957|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455957
2021-11-01T14:06:09.9768000Z,0,T|31048||59.57|48|0||||0|1406099574804455957|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455957
2021-11-01T14:06:09.9768000Z,0,T|31049||59.57|41|0||||0|1406099574804455957|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455957
2021-11-01T14:06:09.9768000Z,0,T|31050||59.57|179|0||||0|1406099574804455957|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455957
2021-11-01T14:06:09.9768000Z,0,T|31051||59.57|144|0||||0|1406099574804455957|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455957
2021-11-01T14:06:09.9768000Z,0,T|31052||59.57|139|0||||0|1406099574804455957|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455957
2021-11-01T14:06:09.9768000Z,0,T|31053||59.57|220|0||||0|1406099574804455957|1635775569.9768|140609957657281|140609957480445||||20211101|||||||||||||||||||||||||1406099574804455957
2021-11-01T14:06:09.9825000Z,1,Q|373873||1635775563725319867||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373874||1635775567258468043|59.59|98|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373875||1635775567258468043||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373876||1635775568309031353|59.59|48|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373877||1635775568309031353||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373878||1635775563471698107|59.58|125|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373879||1635775563471698107||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373880||1635775563471718421|59.58|98|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373881||1635775563471718421||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373882||1635775563642084741|59.58|61|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373883||1635775563642084741||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373884||1635775563687280008|59.58|179|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373885||1635775563687280008||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373886||1635775564952974654|59.58|91|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373887||1635775564952974654||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373888||1635775563377654488|59.57|125|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373889||1635775563377654488||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373890||1635775563377712092|59.57|48|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373891||1635775563377712092||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373892||1635775563392786957|59.57|41|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373893||1635775563392786957||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373894||1635775563471546501|59.57|179|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373895||1635775563471546501||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373896||1635775564527567947|59.57|144|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373897||1635775564527567947||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373898||1635775564546673375|59.57|139|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373899||1635775564546673375||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373900||1635775564681054550|59.57|220|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373901||1635775564681054550||0|||||||||0|140609957662021||
2021-11-01T14:06:09.9825000Z,1,Q|373902||1635775556505679876|59.56|116|0||||||||0|||
2021-11-01T14:06:09.9825000Z,1,Q|373903||1635775569957610204||||||59.6|45|0||||140609957707208||
2021-11-01T14:06:09.9825000Z,1,Q|373904||1635775569957624815||||||59.59|202|0|||0|140609957707208||
2021-11-01T14:06:09.9825000Z,1,Q|373905||1635775569957645490||||||59.6|46|0||||140609957707208||
2021-11-01T14:06:09.9825000Z,1,Q|373906||1635775569957650747||||||59.59|226|0||||140609957707208||
2021-11-01T14:06:09.9825000Z,1,Q|373907||1635775569957668217||||||59.6|98|0||||140609957714839||
