TimeStamp,Type,Mapping,Action,Side,Price,Size,Depth,OrderId,Condition,Reset,FieldName,FiedType,FieldValue,MessageNumber
2021-11-01T14:04:03.7328000Z,MBO,1,Clear,Ask,,,,1635775443669965512,,,,,,7499
2021-11-01T14:04:03.7872000Z,MBO,1,Set,Ask,59.55,98,,1635775443738068225,0,,,,,7500
2021-11-01T14:04:03.7872000Z,MBO,1,Set,Bid,59.43,400,,1635775443751918478,0,,,,,7501
2021-11-01T14:04:03.7872000Z,MBO,1,Set,Ask,59.55,83,,1635775443769407553,0,,,,,7502
2021-11-01T14:04:03.7872000Z,MBO,1,Clear,Bid,,,,1635775443647668088,,,,,,7503
2021-11-01T14:04:03.7872000Z,MBO,1,Set,Ask,59.55,67,,1635775443770395327,0,,,,,7504
2021-11-01T14:04:03.8300000Z,MBO,1,Clear,Ask,,,,1635775419493303029,,,,,,7505
2021-11-01T14:04:03.8300000Z,MBO,1,Clear,Bid,,,,1635775443668800462,,,,,,7506
2021-11-01T14:04:03.8300000Z,MBO,1,Clear,Bid,,,,1635775443669589396,,,,,,7507
2021-11-01T14:04:03.8300000Z,MBO,1,Set,Ask,59.55,40,,1635775443821949694,0,,,,,7508
2021-11-01T14:04:03.8300000Z,MBO,1,Set,Ask,59.55,100,,1635775443822114437,0,,,,,7509
2021-11-01T14:04:03.8300000Z,MBO,1,Clear,Bid,,,,1635775443415165188,,,,,,7510
2021-11-01T14:04:03.8300000Z,MBO,1,Clear,Bid,,,,1635775443669833341,,,,,,7511
2021-11-01T14:04:03.8658000Z,MBO,1,Clear,Ask,,,,1635775443700632786,,,,,,7512
2021-11-01T14:04:03.8658000Z,MBO,1,Set,Ask,60.74,29,,1635775443843003384,0,,,,,7513
2021-11-01T14:04:03.9067000Z,MBO,1,Clear,Ask,,,,1635775443843003384,,,,,,7514
2021-11-01T14:04:03.9131000Z,MBO,1,Set,Ask,59.55,29,,1635775443893505069,0,,,,,7515
2021-11-01T14:04:03.9499000Z,MBO,1,Set,Bid,59.53,193,,1635775443925356750,0,,,,,7516
2021-11-01T14:04:04.4546000Z,MBO,1,Clear,Bid,,,,1635775418494138529,,,,,,7517
2021-11-01T14:04:04.4546000Z,MBO,1,Clear,Bid,,,,1635775443413692669,,,,,,7518
2021-11-01T14:04:04.4546000Z,MBO,1,Set,Bid,59.13,841,,1635775444429607835,0,,,,,7519
2021-11-01T14:04:04.4546000Z,MBO,1,Clear,Bid,,,,1635775411814877653,,,,,,7520
2021-11-01T14:04:04.4546000Z,MBO,1,Set,Bid,59.39,269,,1635775444430285366,0,,,,,7521
2021-11-01T14:04:04.4670000Z,MBO,1,Clear,Bid,,,,1635775418529293916,,,,,,7522
2021-11-01T14:04:04.4670000Z,MBO,1,Clear,Bid,,,,1635775418506624936,,,,,,7523
2021-11-01T14:04:04.4880000Z,MBO,1,Set,Bid,59.52,144,,1635775444474082778,0,,,,,7524
2021-11-01T14:04:04.5395000Z,MBO,1,Set,Bid,59.52,147,,1635775444500578135,0,,,,,7525
2021-11-01T14:04:04.5752000Z,MBO,1,Set,Bid,59.52,246,,1635775444557164831,0,,,,,7526
2021-11-01T14:04:05.6843000Z,MBO,1,Clear,Ask,,,,1635775443822114437,,,,,,7527
2021-11-01T14:04:06.3468000Z,MBO,1,Clear,Ask,,,,1635775443770395327,,,,,,7528
2021-11-01T14:04:06.4081000Z,MBO,1,Clear,Ask,,,,1635775443738068225,,,,,,7529
2021-11-01T14:04:06.4650000Z,MBO,1,Set,Bid,59.53,47,,1635775446413981375,0,,,,,7530
2021-11-01T14:04:06.5869000Z,MBO,1,Set,Bid,59.53,76,,1635775446539813758,0,,,,,7531
2021-11-01T14:04:06.6280000Z,MBO,1,Set,Bid,59.54,98,,1635775446601498445,0,,,,,7532
2021-11-01T14:04:06.6300000Z,MBO,1,Clear,Ask,,,,1635775411143196230,,,,,,7533
2021-11-01T14:04:06.6300000Z,MBO,1,Clear,Ask,,,,1635775443669909362,,,,,,7534
2021-11-01T14:04:06.6300000Z,MBO,1,Clear,Ask,,,,1635775443893505069,,,,,,7535
2021-11-01T14:04:06.6300000Z,MBO,1,Set,Ask,60.74,29,,1635775446613641332,0,,,,,7536
2021-11-01T14:04:06.6576000Z,MBO,1,Set,Bid,59.54,72,,1635775446639790764,0,,,,,7537
2021-11-01T14:04:06.6657000Z,MBO,1,Clear,Bid,,,,1635775446639790764,,,,,,7538
2021-11-01T14:04:06.7271000Z,MBO,1,Set,Bid,59.54,72,,1635775446690719267,0,,,,,7539
2021-11-01T14:04:06.7271000Z,MBO,1,Clear,Bid,,,,1635775446690719267,,,,,,7540
2021-11-01T14:04:06.9767000Z,MBO,1,Clear,Bid,,,,1635775446601498445,,,,,,7541
2021-11-01T14:04:07.0183000Z,MBO,1,Set,Bid,59.53,34,,1635775446992549812,0,,,,,7542
2021-11-01T14:04:07.0183000Z,MBO,1,Clear,Bid,,,,1635775442993138600,,,,,,7543
2021-11-01T14:04:07.5650000Z,MBO,1,Set,Ask,59.55,98,,1635775447552871096,0,,,,,7544
2021-11-01T14:04:07.5650000Z,MBO,1,Set,Ask,59.55,72,,1635775447552885008,0,,,,,7545
2021-11-01T14:04:07.5650000Z,MBO,1,Clear,Ask,,,,1635775446613641332,,,,,,7546
2021-11-01T14:04:07.5650000Z,MBO,1,Set,Ask,59.55,29,,1635775447552960297,0,,,,,7547
2021-11-01T14:04:07.5650000Z,MBO,1,Set,Ask,59.55,35,,1635775447553873482,0,,,,,7548
2021-11-01T14:04:07.5650000Z,MBO,1,Clear,Bid,,,,1635775443370019046,,,,,,7549
2021-11-01T14:04:07.5650000Z,MBO,1,Clear,Bid,,,,1635775443925356750,,,,,,7550
2021-11-01T14:04:07.6323000Z,MBO,1,Clear,Bid,,,,1635775446539813758,,,,,,7551
2021-11-01T14:04:07.6323000Z,MBO,1,Clear,Bid,,,,1635775446413981375,,,,,,7552
2021-11-01T14:04:08.5337000Z,MBO,1,Clear,Bid,,,,1635775442973766846,,,,,,7553
2021-11-01T14:04:08.5337000Z,MBO,1,Set,Ask,59.57,84,,1635775447944683336,0,,,,,7554
2021-11-01T14:04:08.5337000Z,MBO,1,Clear,Bid,,,,1635775443413146497,,,,,,7555
2021-11-01T14:04:08.5337000Z,MBO,1,Set,Ask,59.55,186,,1635775447945092678,0,,,,,7556
2021-11-01T14:04:08.5337000Z,MBO,1,Clear,Bid,,,,1635775443363255540,,,,,,7557
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Bid,,,,1635775443700545344,,,,,,7558
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Bid,59.53,34,,1635775446992549812,0,,,,,7559
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Bid,,,,1635775443413203540,,,,,,7560
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Bid,,,,1635775444474082778,,,,,,7561
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Bid,,,,1635775444500578135,,,,,,7562
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Ask,59.58,90,,1635775447949454129,0,,,,,7563
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Ask,59.55,100,,1635775447949698341,0,,,,,7564
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Bid,59.52,186,,1635775447950241016,0,,,,,7565
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Bid,,,,1635775444557164831,,,,,,7566
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Ask,,,,1635775447945092678,,,,,,7567
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Bid,59.49,84,,1635775447951493847,0,,,,,7568
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Bid,,,,1635775447951493847,,,,,,7569
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Bid,,,,1635775447950241016,,,,,,7570
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Ask,59.55,186,,1635775447952328832,0,,,,,7571
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Bid,,,,1635775443363409092,,,,,,7572
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Ask,59.54,35,,1635775447953551950,0,,,,,7573
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Ask,,,,1635775447553873482,,,,,,7574
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Ask,59.54,123,,1635775447953594368,0,,,,,7575
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Ask,59.54,125,,1635775447953599362,0,,,,,7576
2021-11-01T14:04:08.7735000Z,MBO,1,Clear,Bid,,,,1635775446992549812,,,,,,7577
2021-11-01T14:04:08.7735000Z,MBO,1,Set,Bid,59.52,6,,1635775438965148307,0,,,,,7578
2021-11-01T14:04:08.7735000Z,FLD,0,Set,,,,,,,,TradePrice,double,59.53,7579
2021-11-01T14:04:08.7735000Z,FLD,0,Set,,,,,,,,TradeSize,long,34,7579
2021-11-01T14:04:08.7735000Z,FLD,0,Set,,,,,,,,TradingCondition,string,0,7579
2021-11-01T14:04:08.7735000Z,FLD,0,Set,,,,,,,,TradeId,string,1404079541183045953,7579
2021-11-01T14:04:08.7868000Z,MBO,1,Set,Ask,59.53,125,,1635775447954219013,0,,,,,7580
2021-11-01T14:04:08.7868000Z,MBO,1,Clear,Bid,,,,1635775443709517771,,,,,,7581
2021-11-01T14:04:08.7868000Z,MBO,1,Clear,Bid,,,,1635775443394516760,,,,,,7582
2021-11-01T14:04:08.7868000Z,MBO,1,Set,Ask,59.54,186,,1635775447954284637,0,,,,,7583
2021-11-01T14:04:08.7977000Z,MBO,1,Clear,Bid,,,,1635775443701135141,,,,,,7584
2021-11-01T14:04:08.7977000Z,MBO,1,Set,Ask,59.54,98,,1635775447954820083,0,,,,,7585
2021-11-01T14:04:08.7977000Z,MBO,1,Set,Ask,59.54,72,,1635775447954832018,0,,,,,7586
2021-11-01T14:04:08.7977000Z,MBO,1,Set,Ask,59.53,140,,1635775447955006036,0,,,,,7587
2021-11-01T14:04:08.7977000Z,MBO,1,Set,Ask,59.54,73,,1635775447955016889,0,,,,,7588
2021-11-01T14:04:08.7977000Z,MBO,1,Clear,Bid,,,,1635775438587672139,,,,,,7589
2021-11-01T14:04:08.7977000Z,MBO,1,Set,Ask,59.55,84,,1635775447955252524,0,,,,,7590
2021-11-01T14:04:08.7977000Z,MBO,1,Clear,Ask,,,,1635775447552885008,,,,,,7591
2021-11-01T14:04:08.7977000Z,MBO,1,Clear,Ask,,,,1635775447552871096,,,,,,7592
2021-11-01T14:04:08.7977000Z,MBO,1,Clear,Ask,,,,1635775447955016889,,,,,,7593
2021-11-01T14:04:08.7977000Z,MBO,1,Clear,Ask,,,,1635775447955252524,,,,,,7594
2021-11-01T14:04:08.7977000Z,MBO,1,Set,Bid,59.51,186,,1635775447958533649,0,,,,,7595
2021-11-01T14:04:08.7977000Z,MBO,1,Set,Ask,59.55,84,,1635775447959904389,0,,,,,7596
2021-11-01T14:04:08.8164000Z,MBO,1,Set,Ask,59.53,370,,1635775447961388398,0,,,,,7597
2021-11-01T14:04:08.8164000Z,MBO,1,Clear,Bid,,,,1635775436564988356,,,,,,7598
2021-11-01T14:04:08.8164000Z,MBO,1,Set,Ask,59.53,123,,1635775447962123725,0,,,,,7599
2021-11-01T14:04:08.8164000Z,MBO,1,Clear,Bid,,,,1635775447958533649,,,,,,7600
2021-11-01T14:04:08.8370000Z,MBO,1,Set,Bid,59.51,123,,1635775447965736883,0,,,,,7601
2021-11-01T14:04:08.8370000Z,MBO,1,Set,Ask,59.53,95,,1635775447968079110,0,,,,,7602
2021-11-01T14:04:08.8370000Z,MBO,1,Set,Bid,59.5,230,,1635775447969108762,0,,,,,7603
2021-11-01T14:04:08.8370000Z,MBO,1,Clear,Ask,,,,1635775447959904389,,,,,,7604
2021-11-01T14:04:08.8573000Z,MBO,1,Clear,Bid,,,,1635775443669879932,,,,,,7605
2021-11-01T14:04:08.8573000Z,MBO,1,Set,Ask,59.55,84,,1635775447981020704,0,,,,,7606
2021-11-01T14:04:08.8573000Z,MBO,1,Clear,Bid,,,,1635775447965736883,,,,,,7607
2021-11-01T14:04:08.8573000Z,MBO,1,Clear,Bid,,,,1635775393838087763,,,,,,7608
2021-11-01T14:04:08.8573000Z,MBO,1,Set,Bid,59.5,165,,1635775447987752486,0,,,,,7609
2021-11-01T14:04:08.8573000Z,MBO,1,Set,Bid,59.5,183,,1635775447992044301,0,,,,,7610
2021-11-01T14:04:08.8573000Z,MBO,1,Clear,Ask,,,,1635775447981020704,,,,,,7611
2021-11-01T14:04:08.8762000Z,MBO,1,Clear,Bid,,,,1635775444430285366,,,,,,7612
2021-11-01T14:04:08.8762000Z,MBO,1,Set,Bid,59.36,269,,1635775448000137689,0,,,,,7613
2021-11-01T14:04:08.8762000Z,MBO,1,Clear,Ask,,,,1635775421855092513,,,,,,7614
2021-11-01T14:04:08.8762000Z,MBO,1,Set,Ask,59.67,269,,1635775448000152893,0,,,,,7615
2021-11-01T14:04:08.8762000Z,MBO,1,Set,Ask,59.55,84,,1635775448000207767,0,,,,,7616
2021-11-01T14:04:08.8762000Z,MBO,1,Set,Bid,59.21,167,,1635775448001851125,0,,,,,7617
2021-11-01T14:04:08.8778000Z,MBO,1,Clear,Ask,,,,1635775421855443895,,,,,,7618
2021-11-01T14:04:08.8778000Z,MBO,1,Set,Ask,61.9,269,,1635775448002806824,0,,,,,7619
2021-11-01T14:04:08.8893000Z,MBO,1,Set,Ask,59.53,98,,1635775448004957792,0,,,,,7620
2021-11-01T14:04:08.8893000Z,MBO,1,Set,Ask,59.53,69,,1635775448005778787,0,,,,,7621
2021-11-01T14:04:08.8893000Z,MBO,1,Clear,Ask,,,,1635775394001638462,,,,,,7622
2021-11-01T14:04:08.8893000Z,MBO,1,Set,Ask,59.53,22,,1635775448005852997,0,,,,,7623
2021-11-01T14:04:08.8893000Z,MBO,1,Clear,Ask,,,,1635775448005778787,,,,,,7624
2021-11-01T14:04:08.8893000Z,MBO,1,Set,Bid,59.51,123,,1635775448011043308,0,,,,,7625
2021-11-01T14:04:08.8893000Z,MBO,1,Clear,Ask,,,,1635775448000207767,,,,,,7626
2021-11-01T14:04:08.8893000Z,MBO,1,Set,Ask,59.57,101,,1635775448014581512,0,,,,,7627
2021-11-01T14:04:08.8893000Z,MBO,1,Clear,Bid,,,,1635775448011043308,,,,,,7628
2021-11-01T14:04:08.8990000Z,MBO,1,Set,Ask,59.54,323,,1635775448029466252,0,,,,,7629
2021-11-01T14:04:08.8990000Z,MBO,1,Set,Ask,59.55,84,,1635775448029510550,0,,,,,7630
2021-11-01T14:04:08.9071000Z,MBO,1,Clear,Ask,,,,1635775448004957792,,,,,,7631
2021-11-01T14:04:08.9159000Z,MBO,1,Set,Ask,59.53,98,,1635775448061042837,0,,,,,7632
2021-11-01T14:04:08.9159000Z,MBO,1,Clear,Ask,,,,1635775448061042837,,,,,,7633
2021-11-01T14:04:08.9159000Z,MBO,1,Clear,Ask,,,,1635775448029510550,,,,,,7634
2021-11-01T14:04:08.9159000Z,MBO,1,Set,Ask,59.53,35,,1635775448077633533,0,,,,,7635
2021-11-01T14:04:08.9159000Z,MBO,1,Clear,Ask,,,,1635775447953551950,,,,,,7636
2021-11-01T14:04:08.9159000Z,MBO,1,Set,Ask,59.55,90,,1635775448077670169,0,,,,,7637
2021-11-01T14:04:08.9192000Z,MBO,1,Set,Ask,59.53,98,,1635775448121773645,0,,,,,7638
2021-11-01T14:04:08.9192000Z,MBO,1,Clear,Bid,,,,1635775438766397457,,,,,,7639
2021-11-01T14:04:08.9192000Z,MBO,1,Set,Bid,58.32,24,,1635775448121846164,0,,,,,7640
2021-11-01T14:04:08.9192000Z,MBO,1,Set,Ask,59.53,66,,1635775448132579505,0,,,,,7641
2021-11-01T14:04:08.9192000Z,MBO,1,Set,Ask,59.55,84,,1635775448132619938,0,,,,,7642
2021-11-01T14:04:08.9192000Z,MBO,1,Clear,Ask,,,,1635775418515273380,,,,,,7643
2021-11-01T14:04:08.9192000Z,MBO,1,Set,Ask,59.55,52,,1635775448135129298,0,,,,,7644
2021-11-01T14:04:08.9214000Z,MBO,1,Clear,Ask,,,,1635775448132579505,,,,,,7645
2021-11-01T14:04:08.9232000Z,MBO,1,Set,Ask,59.53,66,,1635775448183777900,0,,,,,7646
2021-11-01T14:04:08.9232000Z,MBO,1,Clear,Ask,,,,1635775448077670169,,,,,,7647
2021-11-01T14:04:08.9232000Z,MBO,1,Clear,Ask,,,,1635775448183777900,,,,,,7648
2021-11-01T14:04:08.9277000Z,MBO,1,Set,Ask,59.58,101,,1635775448224592950,0,,,,,7649
2021-11-01T14:04:08.9277000Z,MBO,1,Set,Bid,59.09,84,,1635775448232789865,0,,,,,7650
2021-11-01T14:04:08.9277000Z,MBO,1,Set,Ask,59.53,65,,1635775448235571990,0,,,,,7651
2021-11-01T14:04:08.9277000Z,MBO,1,Clear,Ask,,,,1635775448235571990,,,,,,7652
2021-11-01T14:04:08.9296000Z,MBO,1,Clear,Bid,,,,1635775425117663937,,,,,,7653
2021-11-01T14:04:08.9296000Z,MBO,1,Clear,Ask,,,,1635775448121773645,,,,,,7654
2021-11-01T14:04:08.9296000Z,MBO,1,Clear,Ask,,,,1635775448132619938,,,,,,7655
2021-11-01T14:04:08.9296000Z,MBO,1,Set,Ask,59.56,90,,1635775448290373254,0,,,,,7656
2021-11-01T14:04:08.9309000Z,MBO,1,Set,Bid,59.51,44,,1635775448296588579,0,,,,,7657
2021-11-01T14:04:08.9309000Z,MBO,1,Set,Ask,59.53,98,,1635775448302685501,0,,,,,7658
2021-11-01T14:04:08.9426000Z,MBO,1,Clear,Ask,,,,1635775447955006036,,,,,,7659
2021-11-01T14:04:08.9426000Z,MBO,1,Clear,Ask,,,,1635775448005852997,,,,,,7660
2021-11-01T14:04:08.9426000Z,MBO,1,Set,Ask,60.72,22,,1635775448324471996,0,,,,,7661
2021-11-01T14:04:08.9426000Z,MBO,1,Set,Bid,59.52,312,,1635775448325322366,0,,,,,7662
2021-11-01T14:04:08.9426000Z,MBO,1,Set,Bid,59.51,79,,1635775448325368859,0,,,,,7663
2021-11-01T14:04:08.9426000Z,MBO,1,Clear,Bid,,,,1635775438965148307,,,,,,7664
2021-11-01T14:04:08.9426000Z,MBO,1,Set,Bid,59.52,312,,1635775448325322366,0,,,,,7665
2021-11-01T14:04:08.9426000Z,MBO,1,Clear,Bid,,,,1635775448325322366,,,,,,7666
2021-11-01T14:04:08.9426000Z,MBO,1,Set,Bid,59.51,17,,1635775363816134421,0,,,,,7667
2021-11-01T14:04:08.9426000Z,MBO,1,Set,Ask,59.53,65,,1635775448325490341,0,,,,,7668
2021-11-01T14:04:08.9426000Z,MBO,1,Clear,Bid,,,,1635775447969108762,,,,,,7669
2021-11-01T14:04:08.9426000Z,MBO,1,Clear,Bid,,,,1635775447987752486,,,,,,7670
2021-11-01T14:04:08.9426000Z,MBO,1,Clear,Bid,,,,1635775447992044301,,,,,,7671
2021-11-01T14:04:08.9426000Z,MBO,1,Clear,Ask,,,,1635775448325490341,,,,,,7672
2021-11-01T14:04:08.9426000Z,MBO,1,Set,Ask,59.56,101,,1635775448329595088,0,,,,,7673
2021-11-01T14:04:08.9426000Z,MBO,1,Clear,Bid,,,,1635775443701827504,,,,,,7674
2021-11-01T14:04:08.9426000Z,MBO,1,Set,Bid,59.46,84,,1635775448330257473,0,,,,,7675
2021-11-01T14:04:08.9426000Z,FLD,0,Set,,,,,,,,TradePrice,double,59.52,7676
2021-11-01T14:04:08.9426000Z,FLD,0,Set,,,,,,,,TradeSize,long,6,7676
2021-11-01T14:04:08.9426000Z,FLD,0,Set,,,,,,,,TradingCondition,string,0,7676
2021-11-01T14:04:08.9426000Z,FLD,0,Set,,,,,,,,TradeId,string,1404083253831575952,7676
2021-11-01T14:04:08.9426000Z,FLD,0,Set,,,,,,,,TradePrice,double,59.52,7677
2021-11-01T14:04:08.9426000Z,FLD,0,Set,,,,,,,,TradeSize,long,312,7677
2021-11-01T14:04:08.9426000Z,FLD,0,Set,,,,,,,,TradingCondition,string,0,7677
2021-11-01T14:04:08.9426000Z,FLD,0,Set,,,,,,,,TradeId,string,1404083253831575952,7677
2021-11-01T14:04:08.9615000Z,MBO,1,Set,Bid,59.51,65,,1635775448376806126,0,,,,,7678
2021-11-01T14:04:08.9692000Z,MBO,1,Clear,Bid,,,,1635775368202018572,,,,,,7679
2021-11-01T14:04:08.9692000Z,MBO,1,Clear,Bid,,,,1635775448325368859,,,,,,7680
2021-11-01T14:04:08.9692000Z,MBO,1,Set,Ask,59.53,66,,1635775448477867860,0,,,,,7681
2021-11-01T14:04:08.9714000Z,MBO,1,Set,Bid,59.51,343,,1635775448479194936,0,,,,,7682
2021-11-01T14:04:08.9714000Z,MBO,1,Clear,Ask,,,,1635775448477867860,,,,,,7683
2021-11-01T14:04:08.9714000Z,MBO,1,Clear,Bid,,,,1635775448376806126,,,,,,7684
2021-11-01T14:04:08.9748000Z,MBO,1,Set,Bid,59.51,66,,1635775448528686918,0,,,,,7685
2021-11-01T14:04:08.9799000Z,MBO,1,Clear,Ask,,,,1635775443489765152,,,,,,7686
2021-11-01T14:04:08.9829000Z,MBO,1,Clear,Bid,,,,1635775448528686918,,,,,,7687
2021-11-01T14:04:08.9930000Z,MBO,1,Set,Bid,59.51,67,,1635775448579902473,0,,,,,7688
2021-11-01T14:04:08.9930000Z,MBO,1,Clear,Bid,,,,1635775448296588579,,,,,,7689
2021-11-01T14:04:08.9960000Z,MBO,1,Clear,Bid,,,,1635775448579902473,,,,,,7690
2021-11-01T14:04:08.9960000Z,MBO,1,Set,Ask,59.53,67,,1635775448665747263,0,,,,,7691
2021-11-01T14:04:09.0042000Z,MBO,1,Set,Ask,59.55,84,,1635775448703004172,0,,,,,7692
2021-11-01T14:04:09.0177000Z,MBO,1,Set,Ask,59.53,68,,1635775448775462759,0,,,,,7693
2021-11-01T14:04:09.0177000Z,MBO,1,Clear,Ask,,,,1635775448775462759,,,,,,7694
2021-11-01T14:04:09.0177000Z,MBO,1,Clear,Ask,,,,1635775422822487443,,,,,,7695
2021-11-01T14:04:09.0345000Z,MBO,1,Set,Bid,59.49,184,,1635775448998223878,0,,,,,7696
2021-11-01T14:04:09.0345000Z,MBO,1,Set,Bid,59.49,178,,1635775449001159169,0,,,,,7697
2021-11-01T14:04:09.0409000Z,MBO,1,Set,Bid,59.49,230,,1635775449023565982,0,,,,,7698
2021-11-01T14:04:09.0440000Z,MBO,1,Set,Ask,59.55,294,,1635775449035864146,0,,,,,7699
2021-11-01T14:04:09.0733000Z,MBO,1,Clear,Ask,,,,1635775448665747263,,,,,,7700
2021-11-01T14:04:09.0733000Z,MBO,1,Clear,Ask,,,,1635775448703004172,,,,,,7701
2021-11-01T14:04:09.0733000Z,MBO,1,Set,Ask,59.53,70,,1635775449063704112,0,,,,,7702
2021-11-01T14:04:09.0908000Z,MBO,1,Clear,Ask,,,,1635775449063704112,,,,,,7703
2021-11-01T14:04:09.1398000Z,MBO,1,Set,Bid,59.51,70,,1635775449116703482,0,,,,,7704
2021-11-01T14:04:09.1420000Z,MBO,1,Set,Bid,59.51,98,,1635775449117201567,0,,,,,7705
2021-11-01T14:04:09.1420000Z,MBO,1,Clear,Ask,,,,1635775448302685501,,,,,,7706
2021-11-01T14:04:09.1737000Z,MBO,1,Set,Ask,59.95,84,,1635775449162083293,0,,,,,7707
2021-11-01T14:04:09.1737000Z,MBO,1,Clear,Bid,,,,1635775449117201567,,,,,,7708
2021-11-01T14:04:09.1737000Z,MBO,1,Set,Ask,59.53,98,,1635775449167482976,0,,,,,7709
2021-11-01T14:04:09.2285000Z,MBO,1,Clear,Ask,,,,1635775449167482976,,,,,,7710
2021-11-01T14:04:09.2638000Z,MBO,1,Set,Bid,59.51,98,,1635775449231379814,0,,,,,7711
2021-11-01T14:04:09.3248000Z,MBO,1,Set,Ask,59.53,98,,1635775449281409990,0,,,,,7712
2021-11-01T14:04:09.3793000Z,MBO,1,Clear,Ask,,,,1635775449281409990,,,,,,7713
2021-11-01T14:04:09.3793000Z,MBO,1,Set,Ask,59.57,90,,1635775449373855863,0,,,,,7714
2021-11-01T14:04:09.4280000Z,MBO,1,Set,Bid,59.51,45,,1635775449382076155,0,,,,,7715
2021-11-01T14:04:09.4280000Z,MBO,1,Set,Bid,59.51,48,,1635775449405614291,0,,,,,7716
2021-11-01T14:04:09.4675000Z,MBO,1,Set,Ask,59.53,98,,1635775449442798951,0,,,,,7717
2021-11-01T14:04:09.4675000Z,MBO,1,Clear,Bid,,,,1635775449231379814,,,,,,7718
2021-11-01T14:04:09.5089000Z,MBO,1,Clear,Ask,,,,1635775449442798951,,,,,,7719
2021-11-01T14:04:09.5089000Z,MBO,1,Set,Bid,59.51,98,,1635775449494150095,0,,,,,7720
2021-11-01T14:04:09.7677000Z,MBO,1,Clear,Ask,,,,1635775447962123725,,,,,,7721
2021-11-01T14:04:09.7677000Z,MBO,1,Set,Bid,59.51,186,,1635775449755406477,0,,,,,7722
2021-11-01T14:04:09.9293000Z,MBO,1,Clear,Ask,,,,1635775448077633533,,,,,,7723
2021-11-01T14:04:09.9293000Z,MBO,1,Clear,Ask,,,,1635775448290373254,,,,,,7724
2021-11-01T14:04:09.9293000Z,MBO,1,Clear,Ask,,,,1635775447954832018,,,,,,7725
2021-11-01T14:04:09.9293000Z,MBO,1,Clear,Bid,,,,1635775448000137689,,,,,,7726
2021-11-01T14:04:09.9293000Z,MBO,1,Set,Bid,59.37,269,,1635775449913891756,0,,,,,7727
2021-11-01T14:04:10.0687000Z,MBO,1,Set,Ask,59.53,35,,1635775450041882597,0,,,,,7728
2021-11-01T14:04:10.0687000Z,MBO,1,Set,Bid,59.39,104,,1635775450042458686,0,,,,,7729
2021-11-01T14:04:10.0687000Z,MBO,1,Clear,Bid,,,,1635775449755406477,,,,,,7730
2021-11-01T14:04:10.2050000Z,MBO,1,Set,Bid,59.5,187,,1635775450173239981,0,,,,,7731
2021-11-01T14:04:10.3160000Z,MBO,1,Set,Bid,59.51,74,,1635775450290539290,0,,,,,7732
2021-11-01T14:04:10.3160000Z,MBO,1,Set,Bid,59.51,186,,1635775450290589625,0,,,,,7733
2021-11-01T14:04:10.3160000Z,MBO,1,Clear,Bid,,,,1635775450290539290,,,,,,7734
2021-11-01T14:04:10.3160000Z,MBO,1,Clear,Ask,,,,1635775447968079110,,,,,,7735
2021-11-01T14:04:10.3160000Z,MBO,1,Clear,Ask,,,,1635775450041882597,,,,,,7736
2021-11-01T14:04:10.3160000Z,MBO,1,Set,Bid,59.51,35,,1635775450293585041,0,,,,,7737
2021-11-01T14:04:10.8888000Z,MBO,1,Set,Bid,59.52,125,,1635775450861152531,0,,,,,7738
2021-11-01T14:04:10.8888000Z,MBO,1,Clear,Ask,,,,1635775448329595088,,,,,,7739
2021-11-01T14:04:10.8888000Z,MBO,1,Clear,Bid,,,,1635775450293585041,,,,,,7740
2021-11-01T14:04:10.8888000Z,MBO,1,Set,Bid,59.52,98,,1635775450861218969,0,,,,,7741
2021-11-01T14:04:10.8888000Z,MBO,1,Set,Bid,59.52,75,,1635775450861227038,0,,,,,7742
2021-11-01T14:04:10.8888000Z,MBO,1,Set,Ask,59.53,35,,1635775450861232402,0,,,,,7743
2021-11-01T14:04:10.8888000Z,MBO,1,Clear,Ask,,,,1635775447954219013,,,,,,7744
2021-11-01T14:04:10.8888000Z,MBO,1,Set,Ask,59.53,370,,1635775447961388398,0,,,,,7745
2021-11-01T14:04:10.8888000Z,MBO,1,Clear,Ask,,,,1635775450861232402,,,,,,7746
2021-11-01T14:04:10.8888000Z,MBO,1,Clear,Ask,,,,1635775447961388398,,,,,,7747
