GUID,ISIN,SEDOL,TICKER,BBG_TICKER,RIC,CUSIP,FIGI,AP_PRICE,AP_TYPE,MARKET_TIMESTAMP,TRA_TYPE,EXECUTION_PRICE,ORDER_TIMESTAMP,EXECUTION_TIMESTAMP,STOCK_EXCHANGE,INSTR_CCY,SET_CURRENCY,TRADE_CCY,MATURITY_DATE,INSTR_CLASS,INSTR_SUB_CLASS,INSTR_DESC,OK_ISIN,EXECDATE,OK_DATE,OUR_TICKER,OUR_EXCHANGE
0x7EEA85656B7FC548B25A301293657B11,FR0000127771,,,,,,,,,,BUY,10.8525,2021-09-23 08:55:03.000,2021-09-23 16:35:04.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-23,TRUE,VIV,XPAR
0x819425D293F0C541810D97460EA7803C,FR0000127771,,,,,,,,,,SELL,29.1488,2021-05-17 11:07:35.000,2021-05-17 11:35:32.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-05-17,TRUE,VIV,XPAR
0x87097A7CB3150F45A219B89B534A2670,FR0000127771,,,,,,,,,,BUY,10.9544,2021-09-24 08:38:20.000,2021-09-24 11:13:03.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-24,TRUE,VIV,XPAR
0x87369B76E500F24C83BADC79C62FE77A,FR0000127771,,,,,,,,,,BUY,10.8525,2021-09-23 08:55:03.000,2021-09-23 16:35:04.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-23,TRUE,VIV,XPAR
0x883B871A5687214EA231359987870525,FR0000127771,,,,,,,,,,BUY,10.9926,2021-09-24 14:40:51.000,2021-09-24 16:35:00.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-24,TRUE,VIV,XPAR
0x8F77E6BFDD4F4D4B9DC5A8358D9CF519,FR0000127771,,,,,,,,,,BUY,11.0548,2021-10-08 15:03:58.000,2021-10-08 16:35:22.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-08,TRUE,VIV,XPAR
0x91D59FB4712D094BBEDE8CCAB2B2E65C,FR0000127771,,,,,,,,,,BUY,12.0635,2022-01-13 14:06:22.000,2022-01-13 16:35:34.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2022-01-13,TRUE,VIV,XPAR
0x925643E2EC5D984FA7474BF006E8F6F2,FR0000127771,,,,,,,,,,BUY,10.7975,2021-09-30 08:48:03.000,2021-09-30 10:59:17.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-30,TRUE,VIV,XPAR
0x92D1370B34E29446A1782E0C9CB2637D,FR0000127771,,,,,,,,,,BUY,10.7975,2021-09-30 08:48:03.000,2021-09-30 10:59:17.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-30,TRUE,VIV,XPAR
0x991D552958C7584E9B1EE804F4EC816F,FR0000127771,,,,,,,,,,SELL,11.4187,2021-12-07 14:44:42.000,2021-12-07 16:35:02.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-12-07,TRUE,VIV,XPAR
0xA096347FD1366F4680817D0036D8F890,FR0000127771,,,,,,,,,,BUY,10.8595,2021-09-30 08:50:41.000,2021-09-30 10:59:17.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-30,TRUE,VIV,XPAR
0xA0B3D0D29099DC4CA5D46F5BD7F76857,FR0000127771,,,,,,,,,,BUY,11.4643,2021-10-22 14:24:08.000,2021-10-22 16:35:16.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-22,TRUE,VIV,XPAR
0xA2FB889F587A7F4CB27366D38B304C9A,FR0000127771,,,,,,,,,,BUY,11.023,2021-10-15 09:19:11.000,2021-10-15 09:53:13.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-15,TRUE,VIV,XPAR
0xA38B7D40A2F82C4F85E9600F3C1FCB14,FR0000127771,,,,,,,,,,SELL,11.2595,2021-11-29 11:00:23.000,2021-11-29 16:35:29.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-11-29,TRUE,VIV,XPAR
0xA6C9D925027232478EF1024F14D50E48,FR0000127771,,,,,,,,,,SELL,32.8614,2021-09-03 08:53:45.000,2021-09-03 16:35:15.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-03,TRUE,VIV,XPAR
0xA924F1C9905DAD4D9D610A636ACAB622,FR0000127771,,,,,,,,,,SELL,11.0951,2021-11-01 09:44:00.000,2021-11-01 16:35:26.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-11-01,TRUE,VIV,XPAR
0xAAB729C6CBB0B0469BBD66A9B1639151,FR0000127771,,,,,,,,,,BUY,10.8175,2021-09-23 08:38:41.000,2021-09-23 16:35:04.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-23,TRUE,VIV,XPAR
0xACC6C60641F3A6479A38DB7DCE68BD6A,FR0000127771,,,,,,,,,,BUY,10.9926,2021-09-24 14:40:51.000,2021-09-24 16:35:00.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-24,TRUE,VIV,XPAR
0xAD6C3BD349D91E4DADFBA27A6A900782,FR0000127771,,,,,,,,,,BUY,11.4368,2022-01-28 15:04:44.000,2022-01-28 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2022-01-28,TRUE,VIV,XPAR
0xB001476923C08D44B01DCB951DC5C3D8,FR0000127771,,,,,,,,,,BUY,10.9777,2021-10-05 10:23:13.000,2021-10-05 13:50:43.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-05,TRUE,VIV,XPAR
0xB0DE9C4D4CD46A4EA0787C940AD10B2B,FR0000127771,,,,,,,,,,BUY,11.4721,2021-12-01 14:18:53.000,2021-12-01 16:35:12.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-12-01,TRUE,VIV,XPAR
0xB112C2FB1C03674794DC3F2190E5705A,FR0000127771,,,,,,,,,,BUY,11.0138,2021-11-09 10:03:46.000,2021-11-09 16:35:22.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-11-09,TRUE,VIV,XPAR
0xB2EA3F53724B0E4C94D230E36D5A17F8,FR0000127771,,,,,,,,,,BUY,10.9738,2021-09-27 14:37:53.000,2021-09-27 16:35:16.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-27,TRUE,VIV,XPAR
0xB9DC3C64C313464CB187B974AB912AA6,FR0000127771,,,,,,,,,,BUY,11.0028,2021-10-06 14:27:03.000,2021-10-06 16:35:31.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-06,TRUE,VIV,XPAR
0xBB25B31A176A15459C0B641224167905,FR0000127771,,,,,,,,,,SELL,29.6672,2021-05-18 10:07:07.000,2021-05-18 10:21:37.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-05-18,TRUE,VIV,XPAR
0xCDA406DEBBD2274FB7F58D2F56DD98E8,FR0000127771,,,,,,,,,,SELL,11.2343,2021-11-30 08:01:01.000,2021-11-30 16:35:15.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-11-30,TRUE,VIV,XPAR
0xCE4E75F158FF2B489D30B19B35857298,FR0000127771,,,,,,,,,,BUY,10.9092,2021-09-30 14:20:38.000,2021-09-30 16:35:12.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-30,TRUE,VIV,XPAR
0xCE8AA0F82C3DC6448BCA9EEB2EB52D64,FR0000127771,,,,,,,,,,BUY,10.752,2021-09-22 12:25:01.000,2021-09-22 16:35:09.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-22,TRUE,VIV,XPAR
0xDDCBEBC6E1C408489BBD710607F0A3F5,FR0000127771,,,,,,,,,,BUY,11.0785,2021-11-18 09:50:04.000,2021-11-18 16:35:03.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-11-18,TRUE,VIV,XPAR
0xE096065ED39D854C85EAA989914EFD04,FR0000127771,,,,,,,,,,BUY,11.0884,2021-11-04 10:34:39.000,2021-11-04 14:57:11.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-11-04,TRUE,VIV,XPAR
0xE2EB0F868839A34E89CF98B44CCC8CB6,FR0000127771,,,,,,,,,,BUY,10.904,2021-09-23 08:55:49.000,2021-09-23 16:35:04.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-23,TRUE,VIV,XPAR
0xE42DB7BA0C247A4E8DC2A096A0820C25,FR0000127771,,,,,,,,,,SELL,11.043,2021-10-27 14:52:53.000,2021-10-27 16:35:15.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-27,TRUE,VIV,XPAR
0xE4F6E074173F804F94283651F6C9B09E,FR0000127771,,,,,,,,,,BUY,11.2209,2021-10-19 09:56:22.000,2021-10-19 16:35:11.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-19,TRUE,VIV,XPAR
0xE6E423B924223347A96AEDCB0FCB111E,FR0000127771,,,,,,,,,,BUY,10.9525,2021-09-24 08:25:04.000,2021-09-24 11:13:03.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-24,TRUE,VIV,XPAR
0xE7F2BC741A1BF14D943731308B340041,FR0000127771,,,,,,,,,,BUY,11.4117,2022-01-26 16:22:58.000,2022-01-26 16:35:07.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2022-01-26,TRUE,VIV,XPAR
0xF2B068C98F00B14DA01A0ED4899FC67E,FR0000127771,,,,,,,,,,BUY,10.8741,2021-10-01 08:22:40.000,2021-10-01 10:09:00.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-01,TRUE,VIV,XPAR
0xF560A8FE10669440AAADC804F9FD3831,FR0000127771,,,,,,,,,,SELL,11.0845,2021-11-01 16:06:03.000,2021-11-01 16:35:26.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-11-01,TRUE,VIV,XPAR
0xF5771694E8D6894B9CDA22020ED7C332,FR0000127771,,,,,,,,,,SELL,11.3224,2021-10-25 08:34:52.000,2021-10-25 16:35:07.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-25,TRUE,VIV,XPAR
0xF6ED5BC7E32D634088DD8518914D854F,FR0000127771,,,,,,,,,,BUY,10.8595,2021-09-30 08:50:41.000,2021-09-30 10:59:17.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-09-30,TRUE,VIV,XPAR
0xF76A8EA65800BD49A3340F4F34F4DF96,FR0000127771,,,,,,,,,,SELL,11.0951,2021-11-01 09:44:00.000,2021-11-01 16:35:26.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-11-01,TRUE,VIV,XPAR
0xF89AB5D6914A454F990B486F4AF8C969,FR0000127771,,,,,,,,,,BUY,11.0383,2021-10-08 08:16:38.000,2021-10-08 10:44:55.000,XPAR,EUR,,EUR,,EQTY,ORD,Vivendi,TRUE,2021-10-08,TRUE,VIV,XPAR
0x00ECBF2346F42B44B9FC6E8E64693A67,FR0000131104,,,,,,,,,,BUY,52.8222,2021-06-30 14:04:56.000,2021-06-30 14:10:27.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-06-30,TRUE,BNP,XPAR
0x131D2E2F16C5F04B98AEB93A08B55D32,FR0000131104,,,,,,,,,,BUY,63.9505,2022-01-26 16:22:58.000,2022-01-26 16:35:14.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2022-01-26,TRUE,BNP,XPAR
0x1AE377F224DFB74AA36C808EB09038AA,FR0000131104,,,,,,,,,,BUY,59.578,2021-11-05 14:06:43.000,2021-11-05 16:35:30.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-11-05,TRUE,BNP,XPAR
0x1CA6DEB129596449B44ACEA9CE5E0BB7,FR0000131104,,,,,,,,,,BUY,56.7887,2021-06-01 14:18:46.000,2021-06-01 16:35:29.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-06-01,TRUE,BNP,XPAR
0x24BA0E49B4B0FC4EB8A7FE1EBF7B6123,FR0000131104,,,,,,,,,,SELL,54.3567,2021-09-07 14:51:37.000,2021-09-07 16:35:03.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-09-07,TRUE,BNP,XPAR
0x280FA7BC9A1FB04AA89375C2AB556F48,FR0000131104,,,,,,,,,,BUY,50.6302,2021-07-23 14:29:40.000,2021-07-23 16:35:13.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-07-23,TRUE,BNP,XPAR
0x2F8C4EB059520043BE99E430E73CE94B,FR0000131104,,,,,,,,,,SELL,57.0979,2021-10-12 14:16:25.000,2021-10-12 16:35:09.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-10-12,TRUE,BNP,XPAR
0x3691D42A56407845A2D9206933BB75CA,FR0000131104,,,,,,,,,,SELL,53.7492,2021-09-09 14:22:19.000,2021-09-09 16:35:24.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-09-09,TRUE,BNP,XPAR
0x3DDC7510F7717645833E8D891751ED82,FR0000131104,,,,,,,,,,BUY,65.215,2022-01-20 08:39:59.000,2022-01-20 08:59:18.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2022-01-20,TRUE,BNP,XPAR
0x48D40AD21AF0EE4E800AA61788BE876E,FR0000131104,,,,,,,,,,BUY,52.9858,2021-09-22 15:21:32.000,2021-09-22 15:27:15.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-09-22,TRUE,BNP,XPAR
0x52A8C6691015E54C9A1587FBABEA4298,FR0000131104,,,,,,,,,,BUY,58.6991,2021-11-22 14:33:24.000,2021-11-22 16:35:09.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-11-22,TRUE,BNP,XPAR
0x57033E3959B47D4689D53DF3375DB154,FR0000131104,,,,,,,,,,BUY,53.0271,2021-08-27 14:13:20.000,2021-08-27 14:25:54.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-08-27,TRUE,BNP,XPAR
0x5A454CFFBB1113469394018EA0AA7754,FR0000131104,,,,,,,,,,BUY,57.0858,2021-10-08 15:03:58.000,2021-10-08 16:35:04.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-10-08,TRUE,BNP,XPAR
0x5CEB06867D83984D83B83E91E735908E,FR0000131104,,,,,,,,,,BUY,54.8627,2021-09-28 13:57:22.000,2021-09-28 16:35:15.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-09-28,TRUE,BNP,XPAR
0x5F655C9441875C47AE664CBD1D276057,FR0000131104,,,,,,,,,,SELL,55.6963,2021-05-11 13:59:39.000,2021-05-11 16:35:21.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-05-11,TRUE,BNP,XPAR
0x67492373148EBD409471ABDCAE56C663,FR0000131104,,,,,,,,,,SELL,56.0351,2021-12-13 14:07:24.000,2021-12-13 16:35:13.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-12-13,TRUE,BNP,XPAR
0x6AF429E39BB0334F879C0689B8BFF4F1,FR0000131104,,,,,,,,,,SELL,54.7537,2021-08-11 14:16:43.000,2021-08-11 16:35:03.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-08-11,TRUE,BNP,XPAR
0x7402171673B7944BBE9FF0C3A9713164,FR0000131104,,,,,,,,,,BUY,54.72,2021-05-07 15:04:48.000,2021-05-07 15:13:28.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-05-07,TRUE,BNP,XPAR
0x74A7F667DC65964FACD03A324258C7E7,FR0000131104,,,,,,,,,,BUY,62.7285,2022-01-28 15:04:44.000,2022-01-28 16:35:35.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2022-01-28,TRUE,BNP,XPAR
0x77A17E441007D441918D4F673741B5C6,FR0000131104,,,,,,,,,,SELL,52.0778,2021-08-19 14:17:28.000,2021-08-19 16:35:10.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-08-19,TRUE,BNP,XPAR
0x7A5E34D1536B9147BCB9B1F914F5C6F3,FR0000131104,,,,,,,,,,SELL,55.9451,2021-05-21 15:23:10.000,2021-05-21 15:24:37.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-05-21,TRUE,BNP,XPAR
0x83E8D1E7E8BD2E41B74E061DEA405CB5,FR0000131104,,,,,,,,,,SELL,57.8,2021-10-27 14:52:53.000,2021-10-27 16:35:20.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-10-27,TRUE,BNP,XPAR
0x86B31C7FAAC90D4FA2B46DE65992B987,FR0000131104,,,,,,,,,,SELL,60.0686,2021-12-23 14:10:36.000,2021-12-23 16:35:21.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-12-23,TRUE,BNP,XPAR
0x88E3164DBE7ACC4582E6250A575F851D,FR0000131104,,,,,,,,,,SELL,57.4519,2021-06-03 13:58:36.000,2021-06-03 16:35:24.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-06-03,TRUE,BNP,XPAR
0x949B66192F77C947B7B334854A9EF1FD,FR0000131104,,,,,,,,,,SELL,56.1343,2021-05-20 15:01:20.000,2021-05-20 15:04:08.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-05-20,TRUE,BNP,XPAR
0x964EE33AAD6A2E40B0DFB2792C2B7AA6,FR0000131104,,,,,,,,,,BUY,54.1593,2021-06-25 09:37:08.000,2021-06-25 10:30:47.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-06-25,TRUE,BNP,XPAR
0x99E073B4A5CA6D479DC4B201B4993762,FR0000131104,,,,,,,,,,SELL,51.3121,2021-08-03 14:14:47.000,2021-08-03 16:35:17.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-08-03,TRUE,BNP,XPAR
0xA6AD2BF9ECCA1A4BA0D0D588895BCF38,FR0000131104,,,,,,,,,,BUY,53.1604,2021-05-04 14:00:58.000,2021-05-04 16:35:15.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-05-04,TRUE,BNP,XPAR
0xA9845D728B866D4FB88E657B3669D0BA,FR0000131104,,,,,,,,,,SELL,56.4671,2021-12-03 14:15:13.000,2021-12-03 14:35:11.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-12-03,TRUE,BNP,XPAR
0xB071CB74EFCE6A45A2D131CE1308B193,FR0000131104,,,,,,,,,,SELL,58.343,2021-12-07 14:44:42.000,2021-12-07 16:35:25.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-12-07,TRUE,BNP,XPAR
0xB4ACC1EC479E984BBC7915D6AEB59ABE,FR0000131104,,,,,,,,,,SELL,55.4529,2021-06-16 14:09:09.000,2021-06-16 14:16:36.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-06-16,TRUE,BNP,XPAR
0xBB07215EA21AF54581F7248C817A517B,FR0000131104,,,,,,,,,,BUY,56.5713,2021-05-12 14:10:37.000,2021-05-12 16:35:08.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-05-12,TRUE,BNP,XPAR
0xBB1F785F8BCA544DBEFF66959B82B526,FR0000131104,,,,,,,,,,BUY,53.6841,2021-06-21 10:16:38.000,2021-06-21 10:23:04.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-06-21,TRUE,BNP,XPAR
0xC509B76455A7CA4DAF217C3FE308AA42,FR0000131104,,,,,,,,,,SELL,48.484,2021-07-20 08:22:25.000,2021-07-20 16:35:32.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-07-20,TRUE,BNP,XPAR
0xCC236653B1931B4BACE55CE0EB85C55A,FR0000131104,,,,,,,,,,BUY,57.3602,2021-12-06 15:16:38.000,2021-12-06 16:35:13.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-12-06,TRUE,BNP,XPAR
0xD3F20315000DC7419DB00CEDC6937D28,FR0000131104,,,,,,,,,,SELL,52.897,2021-08-17 14:09:39.000,2021-08-17 16:35:24.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-08-17,TRUE,BNP,XPAR
0xD59EB415D50A3948B6F82DA8A013B4AD,FR0000131104,,,,,,,,,,SELL,55.946,2021-06-09 14:11:19.000,2021-06-09 14:22:00.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-06-09,TRUE,BNP,XPAR
0xD7630CC29763CE43ACD38CC5BA310D0D,FR0000131104,,,,,,,,,,BUY,56.2076,2021-10-06 14:27:03.000,2021-10-06 16:35:11.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-10-06,TRUE,BNP,XPAR
0xD941940AC5349C4C80917B66AA114C6A,FR0000131104,,,,,,,,,,SELL,64.0709,2022-01-20 14:07:28.000,2022-01-20 16:35:11.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2022-01-20,TRUE,BNP,XPAR
0xDA64F295DC850E408989AC403EFE5D3A,FR0000131104,,,,,,,,,,SELL,54.7448,2021-05-06 13:55:20.000,2021-05-06 16:35:28.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-05-06,TRUE,BNP,XPAR
0xED6FF9F47BD32748AD2C549A7481A406,FR0000131104,,,,,,,,,,SELL,54.161,2021-09-06 14:20:11.000,2021-09-06 16:35:19.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-09-06,TRUE,BNP,XPAR
0xEFE58E5C6E8CD64FB219731C5F31805A,FR0000131104,,,,,,,,,,BUY,58.078,2021-10-22 14:24:08.000,2021-10-25 08:54:33.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-10-25,TRUE,BNP,XPAR
0xF0626A4781FDD74784E6F19A9505CD59,FR0000131104,,,,,,,,,,BUY,54.3546,2021-08-13 14:29:57.000,2021-08-13 16:35:15.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-08-13,TRUE,BNP,XPAR
0xF9CA038C1617604AA20E280624FAE568,FR0000131104,,,,,,,,,,BUY,66.5675,2022-01-14 08:09:51.000,2022-01-14 08:39:37.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2022-01-14,TRUE,BNP,XPAR
0xFB36F810FB61114F834B0D9A6F7765A2,FR0000131104,,,,,,,,,,BUY,66.7206,2022-01-13 14:06:22.000,2022-01-13 16:35:27.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2022-01-13,TRUE,BNP,XPAR
0xFD121A99F1EA514B8DF8A76BC5F27BAF,FR0000131104,,,,,,,,,,SELL,53.1415,2021-08-18 14:18:47.000,2021-08-18 16:35:34.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-08-18,TRUE,BNP,XPAR
0xFD757ACBA0F2414189CAE937E6F38601,FR0000131104,,,,,,,,,,BUY,53.7141,2021-06-23 14:49:41.000,2021-06-23 15:53:30.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-06-23,TRUE,BNP,XPAR
0xFE51A154810DB74898429BBBA456B7FC,FR0000131104,,,,,,,,,,SELL,53.5537,2021-09-08 14:35:44.000,2021-09-08 16:35:17.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-09-08,TRUE,BNP,XPAR
0xFF792BC52B540743963D440AB7733668,FR0000131104,,,,,,,,,,BUY,55.8101,2021-05-10 15:03:04.000,2021-05-10 15:12:54.000,XPAR,EUR,,EUR,,EQTY,ORD,BNP Paribas,TRUE,2021-05-10,TRUE,BNP,XPAR
0x02F331431F907E4594072951E6599C7D,FR0010242511,,,,,,,,,,SELL,10.0831,2021-12-16 14:16:31.000,2021-12-16 15:21:23.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-16,TRUE,EDF,XPAR
0x092F088CC15D1A4589F7067029A3EC7A,FR0010242511,,,,,,,,,,BUY,12.3876,2021-11-11 08:01:56.000,2021-11-11 16:35:27.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-11,TRUE,EDF,XPAR
0x0A26D67A582EF84CA42E262BBF449C89,FR0010242511,,,,,,,,,,BUY,12.8266,2021-10-21 08:01:33.000,2021-10-21 16:23:08.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-21,TRUE,EDF,XPAR
0x0BB0D5B21622A343A207282C8BD1D111,FR0010242511,,,,,,,,,,SELL,8.0064,2022-01-14 08:11:23.000,2022-01-14 08:52:30.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2022-01-14,TRUE,EDF,XPAR
0x0D79DB2503C5BC42B7C3B040C3B37120,FR0010242511,,,,,,,,,,BUY,12.8266,2021-10-21 08:01:33.000,2021-10-21 16:23:08.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-21,TRUE,EDF,XPAR
0x0E57EF3FC6939F46B9D7B6F20BC07CBC,FR0010242511,,,,,,,,,,SELL,10.22,2021-12-23 15:50:17.000,2021-12-23 16:35:29.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-23,TRUE,EDF,XPAR
0x132A258CF67D2B4389A53F170D11C809,FR0010242511,,,,,,,,,,BUY,12.398,2021-11-12 11:44:30.000,2021-11-12 16:35:19.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-11-12,TRUE,EDF,XPAR
0x138E923DFE3285459A5B42BAB764D74A,FR0010242511,,,,,,,,,,SELL,10.2127,2021-12-23 09:17:40.000,2021-12-23 16:35:29.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-12-23,TRUE,EDF,XPAR
0x160F6ABAC1498A4295543EA1D32B008D,FR0010242511,,,,,,,,,,BUY,13.1123,2021-10-26 07:59:42.000,2021-10-26 10:58:38.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-26,TRUE,EDF,XPAR
0x191D2A19021F744F8AFF96C9A8EBC565,FR0010242511,,,,,,,,,,BUY,13.1123,2021-10-26 07:59:42.000,2021-10-26 10:58:38.000,XPAR,EUR,,EUR,,EQTY,ORD,Electricite de France,TRUE,2021-10-26,TRUE,EDF,XPAR
